Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
GBP,885.11,857.61,891.63,895.57,884.78,2021.02.06 10:30:00
GBP,885.11,857.61,891.63,895.57,884.78,2021.02.06 10:30:00
GBP,885.11,857.61,891.63,895.57,884.78,2021.02.06 10:30:00
GBP,885.11,857.61,891.63,895.57,884.78,2021.02.06 10:30:00
GBP,885.11,857.61,891.63,895.57,884.78,2021.02.06 10:30:00
GBP,885.11,857.61,891.63,895.57,884.78,2021.02.06 05:53:24
GBP,885.11,857.61,891.63,895.57,884.78,2021.02.06 05:53:19
GBP,884.92,857.42,891.43,895.38,884.78,2021.02.06 05:30:00
GBP,884.92,857.42,891.43,895.38,884.78,2021.02.06 05:30:00
GBP,884.92,857.42,891.43,895.38,884.78,2021.02.06 05:30:00
GBP,884.92,857.42,891.43,895.38,884.78,2021.02.06 00:00:05
GBP,884.92,857.42,891.43,895.38,884.78,2021.02.05 23:40:49
GBP,884.92,857.42,891.43,895.38,884.78,2021.02.05 23:40:49
GBP,884.92,857.42,891.43,895.38,884.78,2021.02.05 23:40:49
GBP,884.86,857.36,891.37,895.32,884.78,2021.02.05 23:29:49
GBP,884.65,857.16,891.16,895.1,884.78,2021.02.05 23:27:34
GBP,884.25,856.77,890.76,894.7,884.78,2021.02.05 23:24:42
GBP,884.05,856.58,890.56,894.5,884.78,2021.02.05 23:16:21
GBP,884.64,857.15,891.15,895.09,884.78,2021.02.05 23:11:53
GBP,883.54,856.09,890.05,893.98,884.78,2021.02.05 23:02:38
GBP,884,856.53,890.51,894.45,884.78,2021.02.05 22:54:20
GBP,883.94,856.48,890.45,894.39,884.78,2021.02.05 22:53:45
GBP,884.4,856.92,890.91,894.85,884.78,2021.02.05 22:45:31
GBP,883.83,856.37,890.34,894.28,884.78,2021.02.05 21:51:57
GBP,884.16,856.69,890.67,894.61,884.78,2021.02.05 21:49:06
GBP,884.04,856.57,890.55,894.49,884.78,2021.02.05 21:46:19
GBP,883.85,856.39,890.36,894.3,884.78,2021.02.05 21:40:38
GBP,883.4,855.95,889.91,893.84,884.78,2021.02.05 21:33:44
GBP,883.66,856.2,890.17,894.11,884.78,2021.02.05 21:31:49
GBP,882.44,855.02,888.93,892.87,884.78,2021.02.05 20:49:09
GBP,883.14,855.7,889.65,893.58,884.78,2021.02.05 20:33:55
GBP,882.37,854.95,888.86,892.79,884.78,2021.02.05 19:54:57
GBP,882.62,855.19,889.12,893.05,884.78,2021.02.05 18:27:51
GBP,882.22,854.8,888.71,892.64,884.78,2021.02.05 18:02:01
GBP,882.29,854.87,888.78,892.71,884.78,2021.02.05 18:01:52
GBP,882.49,855.07,888.98,892.92,884.78,2021.02.05 17:51:05
GBP,882.87,855.44,889.38,893.31,884.78,2021.02.05 17:46:23
GBP,883.13,855.69,889.64,893.57,884.78,2021.02.05 17:29:03
GBP,883.13,855.69,889.64,893.57,884.78,2021.02.05 17:26:17
GBP,883.33,855.89,889.84,893.77,884.78,2021.02.05 17:25:44
GBP,883.34,855.9,889.85,893.78,884.78,2021.02.05 17:24:28
GBP,883.21,855.77,889.72,893.65,884.78,2021.02.05 17:19:37
GBP,883.4,855.95,889.91,893.84,884.78,2021.02.05 17:16:36
GBP,883.72,856.26,890.23,894.17,884.78,2021.02.05 17:15:41
GBP,883.79,856.33,890.3,894.24,884.78,2021.02.05 17:12:59
GBP,883.59,856.14,890.1,894.04,884.78,2021.02.05 17:06:54
GBP,883.66,856.2,890.17,894.11,884.78,2021.02.05 17:06:39
GBP,883.73,856.27,890.24,894.18,884.78,2021.02.05 17:04:28
GBP,883.93,856.47,890.44,894.38,884.78,2021.02.05 17:03:56
GBP,884.12,856.65,890.63,894.57,884.78,2021.02.05 17:02:38
GBP,883.61,856.16,890.12,894.06,884.78,2021.02.05 16:59:45
GBP,883.67,856.21,890.18,894.12,884.78,2021.02.05 16:59:16
GBP,883.74,856.28,890.25,894.19,884.78,2021.02.05 16:58:18
GBP,883.81,856.35,890.32,894.26,884.78,2021.02.05 16:57:59
GBP,883.75,856.29,890.26,894.2,884.78,2021.02.05 16:52:39
GBP,883.69,856.23,890.2,894.14,884.78,2021.02.05 16:47:04
GBP,883.56,856.11,890.07,894,884.78,2021.02.05 16:46:04
GBP,883.94,856.48,890.45,894.39,884.78,2021.02.05 16:39:03
GBP,884.01,856.54,890.52,894.46,884.78,2021.02.05 16:38:53
GBP,884.15,856.68,890.66,894.6,884.78,2021.02.05 16:37:57
GBP,884.28,856.8,890.79,894.73,884.78,2021.02.05 16:37:04
GBP,884.22,856.75,890.73,894.67,884.78,2021.02.05 16:34:26
GBP,884.29,856.81,890.8,894.74,884.78,2021.02.05 16:32:55
GBP,884.17,856.7,890.68,894.62,884.78,2021.02.05 16:30:30
GBP,884.1,856.63,890.61,894.55,884.78,2021.02.05 16:30:03
GBP,884.37,856.89,890.88,894.82,884.78,2021.02.05 16:30:10
GBP,884.16,856.69,890.67,894.61,884.78,2021.02.05 16:29:44
GBP,883.83,856.37,890.34,894.28,884.78,2021.02.05 16:28:01
GBP,883.89,856.43,890.4,894.34,884.78,2021.02.05 16:26:01
GBP,883.75,856.29,890.26,894.2,884.78,2021.02.05 16:25:52
GBP,883.54,856.09,890.05,893.98,884.78,2021.02.05 16:24:16
GBP,883.68,856.22,890.19,894.13,884.78,2021.02.05 16:25:28
GBP,883.28,855.84,889.79,893.72,884.78,2021.02.05 16:24:28
GBP,883.35,855.91,889.86,893.79,884.78,2021.02.05 16:24:23
GBP,883.48,856.03,889.99,893.92,884.78,2021.02.05 16:24:10
GBP,883.68,856.22,890.19,894.13,884.78,2021.02.05 16:21:02
GBP,883.94,856.48,890.45,894.39,884.78,2021.02.05 16:20:30
GBP,883.8,856.34,890.31,894.25,884.78,2021.02.05 16:20:29
GBP,883.23,855.79,889.74,893.67,884.78,2021.02.05 16:11:51
GBP,882.98,855.55,889.49,893.42,884.78,2021.02.05 16:03:03
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 16:01:45
GBP,883.05,855.62,889.56,893.49,884.78,2021.02.05 16:00:13
GBP,882.67,855.24,889.17,893.1,884.78,2021.02.05 15:54:57
GBP,882.67,855.24,889.17,893.1,884.78,2021.02.05 15:53:45
GBP,882.54,855.11,889.03,892.97,884.78,2021.02.05 15:53:32
GBP,882.6,855.17,889.1,893.03,884.78,2021.02.05 15:52:37
GBP,882.47,855.05,888.96,892.9,884.78,2021.02.05 15:49:23
GBP,882.6,855.17,889.1,893.03,884.78,2021.02.05 15:48:58
GBP,882.4,854.98,888.89,892.83,884.78,2021.02.05 15:42:15
GBP,882.47,855.05,888.96,892.9,884.78,2021.02.05 15:40:50
GBP,882.26,854.84,888.75,892.68,884.78,2021.02.05 15:36:33
GBP,882.27,854.85,888.76,892.69,884.78,2021.02.05 15:32:12
GBP,882.4,854.98,888.89,892.83,884.78,2021.02.05 15:28:20
GBP,882.27,854.85,888.76,892.69,884.78,2021.02.05 15:27:46
GBP,882.4,854.98,888.89,892.83,884.78,2021.02.05 15:25:26
GBP,882.4,854.98,888.89,892.83,884.78,2021.02.05 15:21:22
GBP,882.28,854.86,888.77,892.7,884.78,2021.02.05 15:14:49
GBP,882.34,854.92,888.83,892.76,884.78,2021.02.05 15:10:58
GBP,882.66,855.23,889.16,893.09,884.78,2021.02.05 15:08:33
GBP,882.79,855.36,889.3,893.23,884.78,2021.02.05 14:58:21
GBP,882.85,855.42,889.36,893.29,884.78,2021.02.05 14:43:55
GBP,882.72,855.29,889.22,893.15,884.78,2021.02.05 14:38:11
GBP,882.66,855.23,889.16,893.09,884.78,2021.02.05 14:32:35
GBP,882.66,855.23,889.16,893.09,884.78,2021.02.05 14:28:09
GBP,882.67,855.24,889.17,893.1,884.78,2021.02.05 14:24:47
GBP,882.53,855.1,889.02,892.96,884.78,2021.02.05 14:21:08
GBP,882.47,855.05,888.96,892.9,884.78,2021.02.05 14:20:15
GBP,882.6,855.17,889.1,893.03,884.78,2021.02.05 14:19:10
GBP,882.47,855.05,888.96,892.9,884.78,2021.02.05 14:18:45
GBP,882.4,854.98,888.89,892.83,884.78,2021.02.05 14:12:46
GBP,882.66,855.23,889.16,893.09,884.78,2021.02.05 14:06:26
GBP,882.4,854.98,888.89,892.83,884.78,2021.02.05 14:02:14
GBP,882.53,855.1,889.02,892.96,884.78,2021.02.05 14:00:32
GBP,882.6,855.17,889.1,893.03,884.78,2021.02.05 13:56:23
GBP,882.4,854.98,888.89,892.83,884.78,2021.02.05 13:54:33
GBP,882.47,855.05,888.96,892.9,884.78,2021.02.05 13:53:33
GBP,882.54,855.11,889.03,892.97,884.78,2021.02.05 13:46:35
GBP,882.6,855.17,889.1,893.03,884.78,2021.02.05 13:43:54
GBP,882.53,855.1,889.02,892.96,884.78,2021.02.05 13:40:27
GBP,882.6,855.17,889.1,893.03,884.78,2021.02.05 13:39:57
GBP,882.61,855.18,889.11,893.04,884.78,2021.02.05 13:34:55
GBP,882.42,855,888.91,892.85,884.78,2021.02.05 13:31:24
GBP,882.29,854.87,888.78,892.71,884.78,2021.02.05 13:22:38
GBP,882.42,855,888.91,892.85,884.78,2021.02.05 12:45:35
GBP,882.35,854.93,888.84,892.77,884.78,2021.02.05 12:35:51
GBP,882.29,854.87,888.78,892.71,884.78,2021.02.05 12:32:57
GBP,882.42,855,888.91,892.85,884.78,2021.02.05 12:24:52
GBP,882.42,855,888.91,892.85,884.78,2021.02.05 12:22:34
GBP,882.35,854.93,888.84,892.77,884.78,2021.02.05 12:21:25
GBP,882.36,854.94,888.85,892.78,884.78,2021.02.05 12:05:43
GBP,882.36,854.94,888.85,892.78,884.78,2021.02.05 12:01:19
GBP,882.43,855.01,888.92,892.86,884.78,2021.02.05 11:56:54
GBP,882.5,855.08,888.99,892.93,884.78,2021.02.05 11:53:08
GBP,882.49,855.07,888.98,892.92,884.78,2021.02.05 11:36:13
GBP,882.43,855.01,888.92,892.86,884.78,2021.02.05 11:29:20
GBP,882.43,855.01,888.92,892.86,884.78,2021.02.05 11:28:23
GBP,882.5,855.08,888.99,892.93,884.78,2021.02.05 11:25:46
GBP,882.5,855.08,888.99,892.93,884.78,2021.02.05 11:24:40
GBP,882.5,855.08,888.99,892.93,884.78,2021.02.05 11:22:50
GBP,882.57,855.14,889.07,893,884.78,2021.02.05 11:21:52
GBP,882.51,855.08,889,892.94,884.78,2021.02.05 11:09:57
GBP,882.64,855.21,889.14,893.07,884.78,2021.02.05 11:07:13
GBP,882.71,855.28,889.21,893.14,884.78,2021.02.05 11:02:50
GBP,882.58,855.15,889.08,893.01,884.78,2021.02.05 11:00:56
GBP,882.58,855.15,889.08,893.01,884.78,2021.02.05 11:00:14
GBP,882.51,855.08,889,892.94,884.78,2021.02.05 10:59:50
GBP,882.5,855.08,888.99,892.93,884.78,2021.02.05 10:59:17
GBP,882.3,854.88,888.79,892.72,884.78,2021.02.05 10:58:37
GBP,882.43,855.01,888.92,892.86,884.78,2021.02.05 10:53:25
GBP,882.37,854.95,888.86,892.79,884.78,2021.02.05 10:52:50
GBP,882.29,854.87,888.78,892.71,884.78,2021.02.05 10:51:23
GBP,882.37,854.95,888.86,892.79,884.78,2021.02.05 10:43:56
GBP,882.43,855.01,888.92,892.86,884.78,2021.02.05 10:42:52
GBP,882.62,855.19,889.12,893.05,884.78,2021.02.05 10:40:30
GBP,882.62,855.19,889.12,893.05,884.78,2021.02.05 10:40:17
GBP,882.68,855.25,889.18,893.11,884.78,2021.02.05 10:34:16
GBP,882.68,855.25,889.18,893.11,884.78,2021.02.05 10:32:12
GBP,882.94,855.51,889.45,893.38,884.78,2021.02.05 10:30:00
GBP,882.94,855.51,889.45,893.38,884.78,2021.02.05 10:30:00
GBP,882.94,855.51,889.45,893.38,884.78,2021.02.05 10:30:00
GBP,882.94,855.51,889.45,893.38,884.78,2021.02.05 10:29:09
GBP,882.94,855.51,889.45,893.38,884.78,2021.02.05 10:27:14
GBP,883.14,855.7,889.65,893.58,884.78,2021.02.05 10:24:25
GBP,883.14,855.7,889.65,893.58,884.78,2021.02.05 10:23:39
GBP,883.14,855.7,889.65,893.58,884.78,2021.02.05 10:23:30
GBP,882.93,855.5,889.44,893.37,884.78,2021.02.05 10:22:19
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 10:18:29
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 10:15:56
GBP,882.79,855.36,889.3,893.23,884.78,2021.02.05 10:13:27
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 10:11:45
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 10:11:45
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 10:10:17
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 10:10:17
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 10:08:59
GBP,883.05,855.62,889.56,893.49,884.78,2021.02.05 10:05:25
GBP,882.98,855.55,889.49,893.42,884.78,2021.02.05 10:04:22
GBP,882.85,855.42,889.36,893.29,884.78,2021.02.05 10:02:43
GBP,882.79,855.36,889.3,893.23,884.78,2021.02.05 09:55:29
GBP,882.92,855.49,889.43,893.36,884.78,2021.02.05 09:51:48
GBP,882.86,855.43,889.37,893.3,884.78,2021.02.05 09:50:40
GBP,882.79,855.36,889.3,893.23,884.78,2021.02.05 09:49:42
GBP,882.73,855.3,889.23,893.16,884.78,2021.02.05 09:49:27
GBP,882.25,854.83,888.74,892.67,884.78,2021.02.05 09:48:05
GBP,882.25,854.83,888.74,892.67,884.78,2021.02.05 09:47:56
GBP,882.11,854.7,888.6,892.53,884.78,2021.02.05 09:41:29
GBP,881.98,854.57,888.47,892.4,884.78,2021.02.05 09:39:58
GBP,882.11,854.7,888.6,892.53,884.78,2021.02.05 09:36:17
GBP,882.11,854.7,888.6,892.53,884.78,2021.02.05 09:34:45
GBP,881.98,854.57,888.47,892.4,884.78,2021.02.05 09:34:00
GBP,882.31,854.89,888.8,892.73,884.78,2021.02.05 09:32:46
GBP,882.45,855.03,888.94,892.88,884.78,2021.02.05 09:31:29
GBP,882.39,854.97,888.88,892.81,884.78,2021.02.05 09:21:18
GBP,882.45,855.03,888.94,892.88,884.78,2021.02.05 09:21:08
GBP,882.39,854.97,888.88,892.81,881.54,2021.02.05 09:18:23
GBP,881.91,854.51,888.4,892.33,881.54,2021.02.05 09:08:32
GBP,882.17,854.76,888.66,892.59,881.54,2021.02.05 08:39:49
GBP,882.72,855.29,889.22,893.15,881.54,2021.02.05 08:33:13
GBP,881.94,854.53,888.43,892.36,881.54,2021.02.05 07:56:49
GBP,882.01,854.6,888.5,892.43,881.54,2021.02.05 07:32:45
GBP,881.94,854.53,888.43,892.36,881.54,2021.02.05 07:01:53
GBP,881.81,854.41,888.3,892.23,881.54,2021.02.05 07:01:49
GBP,881.1,853.72,887.59,891.51,881.54,2021.02.05 05:30:00
GBP,881.1,853.72,887.59,891.51,881.54,2021.02.05 05:30:00
GBP,881.1,853.72,887.59,891.51,881.54,2021.02.05 05:30:00
GBP,881.1,853.72,887.59,891.51,881.54,2021.02.05 00:00:05
