Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
SEK,77.62,75.22,78.24,78.62,77.32,2021.02.15 21:05:26
SEK,77.59,75.19,78.21,78.59,77.32,2021.02.15 21:05:13
SEK,77.61,75.21,78.23,78.61,77.32,2021.02.15 20:54:24
SEK,77.61,75.21,78.23,78.61,77.32,2021.02.15 18:30:20
SEK,77.64,75.24,78.26,78.64,77.32,2021.02.15 17:33:24
SEK,77.58,75.18,78.2,78.58,77.32,2021.02.15 16:00:00
SEK,77.55,75.15,78.17,78.55,77.32,2021.02.15 15:03:35
SEK,77.54,75.14,78.16,78.54,77.32,2021.02.15 15:04:28
SEK,77.58,75.18,78.2,78.58,77.32,2021.02.15 15:02:36
SEK,77.57,75.17,78.19,78.57,77.32,2021.02.15 15:03:06
SEK,77.56,75.16,78.18,78.56,77.32,2021.02.15 15:02:10
SEK,77.54,75.14,78.16,78.54,77.32,2021.02.15 15:01:33
SEK,77.53,75.14,78.15,78.52,77.32,2021.02.15 15:01:08
SEK,77.55,75.15,78.17,78.55,77.32,2021.02.15 14:44:52
SEK,77.59,75.19,78.21,78.59,77.32,2021.02.15 14:16:36
SEK,77.58,75.18,78.2,78.58,77.32,2021.02.15 14:16:46
SEK,77.6,75.2,78.22,78.6,77.32,2021.02.15 14:16:24
SEK,77.61,75.21,78.23,78.61,77.32,2021.02.15 14:16:10
SEK,77.58,75.18,78.2,78.58,77.32,2021.02.15 12:28:25
SEK,77.52,75.13,78.14,78.51,77.32,2021.02.15 10:30:00
SEK,77.52,75.13,78.14,78.51,77.32,2021.02.15 10:30:00
SEK,77.52,75.13,78.14,78.51,77.32,2021.02.15 10:30:00
SEK,77.52,75.13,78.14,78.51,77.32,2021.02.15 10:28:05
SEK,77.52,75.13,78.14,78.51,77.32,2021.02.15 10:27:42
SEK,77.5,75.11,78.12,78.49,77.32,2021.02.15 10:07:43
SEK,77.5,75.11,78.12,78.49,77.32,2021.02.15 10:08:05
SEK,77.51,75.12,78.13,78.5,77.32,2021.02.15 10:07:27
SEK,77.5,75.11,78.12,78.49,77.32,2021.02.15 09:05:38
SEK,77.5,75.11,78.12,78.49,77.32,2021.02.15 09:06:19
SEK,77.47,75.08,78.09,78.46,77.32,2021.02.15 09:04:59
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.15 09:04:29
SEK,77.47,75.08,78.09,78.46,77.32,2021.02.15 09:04:40
SEK,77.47,75.08,78.09,78.46,77.32,2021.02.15 09:04:19
SEK,77.5,75.11,78.12,78.49,77.32,2021.02.15 09:02:01
SEK,77.47,75.08,78.09,78.46,77.32,2021.02.15 08:42:54
SEK,77.49,75.1,78.11,78.48,77.32,2021.02.15 06:01:32
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.15 05:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.15 05:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.15 05:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.15 00:00:05
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 05:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 05:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 05:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.13 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.13 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.14 00:00:05
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.13 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.13 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.13 10:30:00
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.13 05:47:24
SEK,77.48,75.09,78.1,78.47,77.32,2021.02.13 05:47:18
SEK,77.1,74.72,77.72,78.09,77.32,2021.02.13 05:30:00
SEK,77.1,74.72,77.72,78.09,77.32,2021.02.13 05:30:00
SEK,77.1,74.72,77.72,78.09,77.32,2021.02.13 00:00:05
SEK,77.1,74.72,77.72,78.09,77.32,2021.02.13 00:00:05
