Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
SEK,77.56,75.16,78.18,78.56,77.56,2021.01.21 22:14:07
SEK,77.55,75.15,78.17,78.55,77.56,2021.01.21 22:01:48
SEK,77.6,75.2,78.22,78.6,77.56,2021.01.21 21:58:34
SEK,77.62,75.22,78.24,78.62,77.56,2021.01.21 21:55:36
SEK,77.65,75.25,78.27,78.65,77.56,2021.01.21 21:51:46
SEK,77.58,75.18,78.2,78.58,77.56,2021.01.21 21:34:12
SEK,77.63,75.23,78.25,78.63,77.56,2021.01.21 21:25:55
SEK,77.62,75.22,78.24,78.62,77.56,2021.01.21 21:17:44
SEK,77.57,75.17,78.19,78.57,77.56,2021.01.21 21:06:35
SEK,77.52,75.13,78.14,78.51,77.56,2021.01.21 21:05:25
SEK,77.53,75.14,78.15,78.52,77.56,2021.01.21 20:50:42
SEK,77.52,75.13,78.14,78.51,77.56,2021.01.21 20:45:51
SEK,77.32,74.93,77.94,78.31,77.56,2021.01.21 19:26:12
SEK,77.36,74.97,77.98,78.35,77.56,2021.01.21 19:06:17
SEK,77.36,74.97,77.98,78.35,77.56,2021.01.21 18:55:06
SEK,77.35,74.96,77.97,78.34,77.56,2021.01.21 18:44:28
SEK,77.36,74.97,77.98,78.35,77.56,2021.01.21 18:02:25
SEK,77.36,74.97,77.98,78.35,77.56,2021.01.21 17:40:41
SEK,77.32,74.93,77.94,78.31,77.56,2021.01.21 17:33:46
SEK,77.32,74.93,77.94,78.31,77.56,2021.01.21 17:31:53
SEK,77.33,74.94,77.95,78.32,77.56,2021.01.21 17:22:38
SEK,77.33,74.94,77.95,78.32,77.56,2021.01.21 17:21:40
SEK,77.36,74.97,77.98,78.35,77.56,2021.01.21 17:20:24
SEK,77.35,74.96,77.97,78.34,77.56,2021.01.21 17:20:09
SEK,77.37,74.98,77.99,78.36,77.56,2021.01.21 17:19:04
SEK,77.34,74.95,77.96,78.33,77.56,2021.01.21 17:17:55
SEK,77.33,74.94,77.95,78.32,77.56,2021.01.21 17:13:28
SEK,77.35,74.96,77.97,78.34,77.56,2021.01.21 17:12:08
SEK,77.32,74.93,77.94,78.31,77.56,2021.01.21 17:00:04
SEK,77.32,74.93,77.94,78.31,77.56,2021.01.21 16:56:55
SEK,77.32,74.93,77.94,78.31,77.56,2021.01.21 16:56:39
SEK,77.34,74.95,77.96,78.33,77.56,2021.01.21 16:55:53
SEK,77.35,74.96,77.97,78.34,77.56,2021.01.21 16:52:22
SEK,77.33,74.94,77.95,78.32,77.56,2021.01.21 16:51:57
SEK,77.34,74.95,77.96,78.33,77.56,2021.01.21 16:47:22
SEK,77.27,74.88,77.89,78.26,77.56,2021.01.21 16:40:09
SEK,77.25,74.86,77.87,78.24,77.56,2021.01.21 16:28:30
SEK,77.23,74.85,77.85,78.22,77.56,2021.01.21 16:23:39
SEK,77.24,74.86,77.86,78.23,77.56,2021.01.21 16:20:28
SEK,77.27,74.88,77.89,78.26,77.56,2021.01.21 16:18:17
SEK,77.3,74.91,77.92,78.29,77.56,2021.01.21 16:15:10
SEK,77.31,74.92,77.93,78.3,77.56,2021.01.21 16:13:36
SEK,77.31,74.92,77.93,78.3,77.56,2021.01.21 16:12:19
SEK,77.32,74.93,77.94,78.31,77.56,2021.01.21 16:12:10
SEK,77.31,74.92,77.93,78.3,77.56,2021.01.21 16:09:05
SEK,77.23,74.85,77.85,78.22,77.56,2021.01.21 15:59:34
SEK,77.28,74.89,77.9,78.27,77.56,2021.01.21 15:55:29
SEK,77.29,74.9,77.91,78.28,77.56,2021.01.21 15:54:52
SEK,77.33,74.94,77.95,78.32,77.56,2021.01.21 15:50:12
SEK,77.33,74.94,77.95,78.32,77.56,2021.01.21 15:49:14
SEK,77.32,74.93,77.94,78.31,77.56,2021.01.21 15:46:20
SEK,77.29,74.9,77.91,78.28,77.56,2021.01.21 15:43:07
SEK,77.27,74.88,77.89,78.26,77.56,2021.01.21 15:36:34
SEK,77.24,74.86,77.86,78.23,77.56,2021.01.21 15:33:55
SEK,77.27,74.88,77.89,78.26,77.56,2021.01.21 15:32:51
SEK,77.25,74.86,77.87,78.24,77.56,2021.01.21 15:24:31
SEK,77.24,74.86,77.86,78.23,77.56,2021.01.21 15:24:13
SEK,77.23,74.85,77.85,78.22,77.56,2021.01.21 15:23:40
SEK,77.23,74.85,77.85,78.22,77.56,2021.01.21 15:23:01
SEK,77.22,74.84,77.84,78.21,77.56,2021.01.21 15:21:28
SEK,77.23,74.85,77.85,78.22,77.56,2021.01.21 15:15:19
SEK,77.25,74.86,77.87,78.24,77.56,2021.01.21 15:07:38
SEK,77.25,74.86,77.87,78.24,77.56,2021.01.21 15:06:54
SEK,77.26,74.87,77.88,78.25,77.56,2021.01.21 15:05:12
SEK,77.25,74.86,77.87,78.24,77.56,2021.01.21 14:58:09
SEK,77.24,74.86,77.86,78.23,77.56,2021.01.21 14:53:47
SEK,77.23,74.85,77.85,78.22,77.56,2021.01.21 14:49:31
SEK,77.24,74.86,77.86,78.23,77.56,2021.01.21 14:48:07
SEK,77.24,74.86,77.86,78.23,77.56,2021.01.21 14:46:52
SEK,77.24,74.86,77.86,78.23,77.56,2021.01.21 14:43:24
SEK,77.25,74.86,77.87,78.24,77.56,2021.01.21 14:42:18
SEK,77.28,74.89,77.9,78.27,77.56,2021.01.21 14:39:39
SEK,77.27,74.88,77.89,78.26,77.56,2021.01.21 14:37:03
SEK,77.27,74.88,77.89,78.26,77.56,2021.01.21 14:35:50
SEK,77.27,74.88,77.89,78.26,77.56,2021.01.21 14:26:05
SEK,77.28,74.89,77.9,78.27,77.56,2021.01.21 14:18:29
SEK,77.29,74.9,77.91,78.28,77.56,2021.01.21 14:06:39
SEK,77.26,74.87,77.88,78.25,77.56,2021.01.21 14:05:48
SEK,77.26,74.87,77.88,78.25,77.56,2021.01.21 14:03:58
SEK,77.25,74.86,77.87,78.24,77.56,2021.01.21 13:58:43
SEK,77.25,74.86,77.87,78.24,77.56,2021.01.21 13:58:00
SEK,77.26,74.87,77.88,78.25,77.56,2021.01.21 13:56:39
SEK,77.27,74.88,77.89,78.26,77.56,2021.01.21 13:54:04
