Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
AUD,494.68,479.31,498.32,500.53,492.07,2021.02.06 10:30:00
AUD,494.68,479.31,498.32,500.53,492.07,2021.02.06 10:30:00
AUD,494.68,479.31,498.32,500.53,492.07,2021.02.06 10:30:00
AUD,494.68,479.31,498.32,500.53,492.07,2021.02.06 10:30:00
AUD,494.68,479.31,498.32,500.53,492.07,2021.02.06 10:30:00
AUD,494.68,479.31,498.32,500.53,492.07,2021.02.06 05:53:24
AUD,494.68,479.31,498.32,500.53,492.07,2021.02.06 05:53:19
AUD,492.94,477.62,496.56,498.76,492.07,2021.02.06 05:30:00
AUD,492.94,477.62,496.56,498.76,492.07,2021.02.06 05:30:00
AUD,492.94,477.62,496.56,498.76,492.07,2021.02.06 05:30:00
AUD,492.94,477.62,496.56,498.76,492.07,2021.02.06 00:00:05
AUD,492.94,477.62,496.56,498.76,492.07,2021.02.05 23:40:49
AUD,492.94,477.62,496.56,498.76,492.07,2021.02.05 23:40:49
AUD,492.94,477.62,496.56,498.76,492.07,2021.02.05 23:40:49
AUD,492.62,477.31,496.24,498.44,492.07,2021.02.05 23:29:49
AUD,492.53,477.23,496.15,498.35,492.07,2021.02.05 23:27:34
AUD,492.26,476.96,495.88,498.08,492.07,2021.02.05 23:24:42
AUD,492.18,476.89,495.8,498,492.07,2021.02.05 23:16:21
AUD,492.9,477.58,496.52,498.72,492.07,2021.02.05 23:11:53
AUD,492.32,477.02,495.94,498.14,492.07,2021.02.05 23:02:38
AUD,492.66,477.35,496.28,498.48,492.07,2021.02.05 22:54:20
AUD,492.73,477.42,496.35,498.55,492.07,2021.02.05 22:53:45
AUD,492.62,477.31,496.24,498.44,492.07,2021.02.05 22:45:31
AUD,492.02,476.73,495.64,497.84,492.07,2021.02.05 21:51:57
AUD,492.29,476.99,495.91,498.11,492.07,2021.02.05 21:49:06
AUD,491.94,476.66,495.56,497.76,492.07,2021.02.05 21:46:19
AUD,491.75,476.47,495.37,497.56,492.07,2021.02.05 21:40:38
AUD,491.11,475.85,494.73,496.92,492.07,2021.02.05 21:33:44
AUD,491.11,475.85,494.73,496.92,492.07,2021.02.05 21:31:49
AUD,490.28,475.04,493.88,496.07,492.07,2021.02.05 20:49:09
AUD,490.6,475.35,494.2,496.39,492.07,2021.02.05 20:33:55
AUD,490.46,475.22,494.06,496.25,492.07,2021.02.05 19:54:57
AUD,490.77,475.53,494.38,496.58,492.07,2021.02.05 18:27:51
AUD,490.88,475.63,494.49,496.69,492.07,2021.02.05 18:02:01
AUD,490.86,475.61,494.47,496.67,492.07,2021.02.05 18:01:52
AUD,490.96,475.71,494.57,496.77,492.07,2021.02.05 17:51:05
AUD,491.09,475.83,494.71,496.9,492.07,2021.02.05 17:46:23
AUD,491.15,475.89,494.77,496.96,492.07,2021.02.05 17:29:03
AUD,491.35,476.09,494.97,497.16,492.07,2021.02.05 17:26:17
AUD,491.4,476.13,495.02,497.21,492.07,2021.02.05 17:25:44
AUD,491.44,476.17,495.06,497.25,492.07,2021.02.05 17:24:28
AUD,491.31,476.05,494.93,497.12,492.07,2021.02.05 17:19:37
AUD,491.31,476.05,494.93,497.12,492.07,2021.02.05 17:16:36
AUD,491.37,476.11,494.99,497.18,492.07,2021.02.05 17:15:41
AUD,491.44,476.17,495.06,497.25,492.07,2021.02.05 17:12:59
AUD,491.31,476.05,494.93,497.12,492.07,2021.02.05 17:06:54
AUD,491.41,476.14,495.03,497.22,492.07,2021.02.05 17:06:39
AUD,491.51,476.24,495.13,497.32,492.07,2021.02.05 17:04:28
AUD,491.51,476.24,495.13,497.32,492.07,2021.02.05 17:03:56
AUD,491.77,476.49,495.39,497.58,492.07,2021.02.05 17:02:38
AUD,491.55,476.28,495.17,497.36,492.07,2021.02.05 16:59:45
AUD,491.52,476.25,495.14,497.33,492.07,2021.02.05 16:59:16
AUD,491.56,476.29,495.18,497.37,492.07,2021.02.05 16:58:18
AUD,491.6,476.33,495.22,497.41,492.07,2021.02.05 16:57:59
AUD,491.51,476.24,495.13,497.32,492.07,2021.02.05 16:52:39
AUD,491.48,476.21,495.1,497.29,492.07,2021.02.05 16:47:04
AUD,491.42,476.15,495.04,497.23,492.07,2021.02.05 16:46:04
AUD,491.51,476.24,495.13,497.32,492.07,2021.02.05 16:39:03
AUD,491.48,476.21,495.1,497.29,492.07,2021.02.05 16:38:53
AUD,491.58,476.31,495.2,497.39,492.07,2021.02.05 16:37:57
AUD,491.65,476.38,495.27,497.46,492.07,2021.02.05 16:37:04
AUD,491.6,476.33,495.22,497.41,492.07,2021.02.05 16:34:26
AUD,491.8,476.52,495.42,497.61,492.07,2021.02.05 16:32:55
AUD,491.65,476.38,495.27,497.46,492.07,2021.02.05 16:30:30
AUD,491.65,476.38,495.27,497.46,492.07,2021.02.05 16:30:03
AUD,491.72,476.44,495.34,497.53,492.07,2021.02.05 16:30:10
AUD,491.57,476.3,495.19,497.38,492.07,2021.02.05 16:29:44
AUD,491.49,476.22,495.11,497.3,492.07,2021.02.05 16:28:01
AUD,491.56,476.29,495.18,497.37,492.07,2021.02.05 16:26:01
AUD,491.42,476.15,495.04,497.23,492.07,2021.02.05 16:25:52
AUD,491.39,476.12,495.01,497.2,492.07,2021.02.05 16:24:16
AUD,491.41,476.14,495.03,497.22,492.07,2021.02.05 16:25:28
AUD,491.25,475.99,494.87,497.06,492.07,2021.02.05 16:24:28
AUD,491.36,476.1,494.98,497.17,492.07,2021.02.05 16:24:23
AUD,491.43,476.16,495.05,497.24,492.07,2021.02.05 16:24:10
AUD,491.34,476.08,494.96,497.15,492.07,2021.02.05 16:21:02
AUD,491.47,476.2,495.09,497.28,492.07,2021.02.05 16:20:30
AUD,491.39,476.12,495.01,497.2,492.07,2021.02.05 16:20:29
AUD,491.15,475.89,494.77,496.96,492.07,2021.02.05 16:11:51
AUD,490.73,475.48,494.33,496.52,492.07,2021.02.05 16:03:03
AUD,490.73,475.48,494.33,496.52,492.07,2021.02.05 16:01:45
AUD,490.76,475.51,494.36,496.56,492.07,2021.02.05 16:00:13
