Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
IDR,,0.0446,,0.0481,,2021.01.21 22:14:07
IDR,,0.0446,,0.0481,,2021.01.21 22:01:48
IDR,,0.0446,,0.0481,,2021.01.21 21:58:34
IDR,,0.0446,,0.0481,,2021.01.21 21:55:36
IDR,,0.0445,,0.048,,2021.01.21 21:51:46
IDR,,0.0445,,0.048,,2021.01.21 21:34:12
IDR,,0.0445,,0.048,,2021.01.21 21:25:55
IDR,,0.0445,,0.048,,2021.01.21 21:17:44
IDR,,0.0445,,0.048,,2021.01.21 21:06:35
IDR,,0.0445,,0.048,,2021.01.21 21:05:25
IDR,,0.0445,,0.048,,2021.01.21 20:50:42
IDR,,0.0445,,0.048,,2021.01.21 20:45:51
IDR,,0.0445,,0.048,,2021.01.21 19:26:12
IDR,,0.0445,,0.048,,2021.01.21 19:06:17
IDR,,0.0446,,0.0481,,2021.01.21 18:55:06
IDR,,0.0446,,0.0481,,2021.01.21 18:44:28
IDR,,0.0446,,0.0481,,2021.01.21 18:02:25
IDR,,0.0446,,0.0481,,2021.01.21 17:40:41
IDR,,0.0446,,0.0481,,2021.01.21 17:33:46
IDR,,0.0446,,0.0481,,2021.01.21 17:31:53
IDR,,0.0446,,0.0481,,2021.01.21 17:22:38
IDR,,0.0446,,0.0481,,2021.01.21 17:21:40
IDR,,0.0446,,0.0481,,2021.01.21 17:20:24
IDR,,0.0446,,0.0481,,2021.01.21 17:20:09
IDR,,0.0446,,0.0481,,2021.01.21 17:19:04
IDR,,0.0446,,0.0481,,2021.01.21 17:17:55
IDR,,0.0446,,0.0481,,2021.01.21 17:13:28
IDR,,0.0446,,0.0481,,2021.01.21 17:12:08
IDR,,0.0446,,0.0481,,2021.01.21 17:00:04
IDR,,0.0446,,0.0481,,2021.01.21 16:56:55
IDR,,0.0445,,0.048,,2021.01.21 16:56:39
IDR,,0.0446,,0.0481,,2021.01.21 16:55:53
IDR,,0.0446,,0.0481,,2021.01.21 16:52:22
IDR,,0.0446,,0.0481,,2021.01.21 16:51:57
IDR,,0.0446,,0.0481,,2021.01.21 16:47:22
IDR,,0.0446,,0.0481,,2021.01.21 16:40:09
IDR,,0.0446,,0.0481,,2021.01.21 16:28:30
IDR,,0.0446,,0.0481,,2021.01.21 16:23:39
IDR,,0.0446,,0.0481,,2021.01.21 16:20:28
IDR,,0.0446,,0.0481,,2021.01.21 16:18:17
IDR,,0.0446,,0.0481,,2021.01.21 16:15:10
IDR,,0.0446,,0.0481,,2021.01.21 16:13:36
IDR,,0.0446,,0.0481,,2021.01.21 16:12:19
IDR,,0.0446,,0.0481,,2021.01.21 16:12:10
IDR,,0.0446,,0.0481,,2021.01.21 16:09:05
IDR,,0.0446,,0.0481,,2021.01.21 15:59:34
IDR,,0.0445,,0.048,,2021.01.21 15:55:29
IDR,,0.0445,,0.048,,2021.01.21 15:54:52
IDR,,0.0445,,0.048,,2021.01.21 15:50:12
IDR,,0.0445,,0.048,,2021.01.21 15:49:14
IDR,,0.0445,,0.048,,2021.01.21 15:46:20
IDR,,0.0445,,0.048,,2021.01.21 15:43:07
IDR,,0.0445,,0.048,,2021.01.21 15:36:34
IDR,,0.0445,,0.048,,2021.01.21 15:33:55
IDR,,0.0445,,0.048,,2021.01.21 15:32:51
IDR,,0.0445,,0.048,,2021.01.21 15:24:31
