Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
INR,,8.3447,,9.4099,,2021.02.06 10:30:00
INR,,8.3447,,9.4099,,2021.02.06 10:30:00
INR,,8.3447,,9.4099,,2021.02.06 10:30:00
INR,,8.3447,,9.4099,,2021.02.06 10:30:00
INR,,8.3447,,9.4099,,2021.02.06 10:30:00
INR,,8.3447,,9.4099,,2021.02.06 05:53:24
INR,,8.3447,,9.4099,,2021.02.06 05:53:19
INR,,8.3402,,9.4049,,2021.02.06 05:30:00
INR,,8.3402,,9.4049,,2021.02.06 05:30:00
INR,,8.3402,,9.4049,,2021.02.06 05:30:00
INR,,8.3402,,9.4049,,2021.02.06 00:00:05
INR,,8.3402,,9.4049,,2021.02.05 23:40:49
INR,,8.3402,,9.4049,,2021.02.05 23:40:49
INR,,8.3402,,9.4049,,2021.02.05 23:40:49
INR,,8.3383,,9.4027,,2021.02.05 23:29:49
INR,,8.3393,,9.4039,,2021.02.05 23:27:34
INR,,8.3375,,9.4019,,2021.02.05 23:24:42
INR,,8.3363,,9.4005,,2021.02.05 23:16:21
INR,,8.339,,9.4036,,2021.02.05 23:11:53
INR,,8.3391,,9.4037,,2021.02.05 23:02:38
INR,,8.3399,,9.4045,,2021.02.05 22:54:20
INR,,8.3411,,9.4059,,2021.02.05 22:53:45
INR,,8.3413,,9.4061,,2021.02.05 22:45:31
INR,,8.3398,,9.4044,,2021.02.05 21:51:57
INR,,8.3411,,9.4059,,2021.02.05 21:49:06
INR,,8.3401,,9.4047,,2021.02.05 21:46:19
INR,,8.3397,,9.4043,,2021.02.05 21:40:38
INR,,8.341,,9.4058,,2021.02.05 21:33:44
INR,,8.34,,9.4046,,2021.02.05 21:31:49
INR,,8.337,,9.4012,,2021.02.05 20:49:09
INR,,8.3382,,9.4026,,2021.02.05 20:33:55
INR,,8.3371,,9.4015,,2021.02.05 19:54:57
INR,,8.3365,,9.4007,,2021.02.05 18:27:51
INR,,8.3344,,9.3984,,2021.02.05 18:02:01
INR,,8.335,,9.399,,2021.02.05 18:01:52
INR,,8.3353,,9.3993,,2021.02.05 17:51:05
INR,,8.3326,,9.3964,,2021.02.05 17:46:23
INR,,8.3386,,9.4032,,2021.02.05 17:29:03
INR,,8.3384,,9.4028,,2021.02.05 17:26:17
INR,,8.3402,,9.405,,2021.02.05 17:25:44
INR,,8.3402,,9.4049,,2021.02.05 17:24:28
INR,,8.3404,,9.4052,,2021.02.05 17:19:37
INR,,8.3408,,9.4056,,2021.02.05 17:16:36
INR,,8.3401,,9.4047,,2021.02.05 17:15:41
INR,,8.3415,,9.4063,,2021.02.05 17:12:59
INR,,8.3439,,9.4091,,2021.02.05 17:06:54
INR,,8.3456,,9.411,,2021.02.05 17:06:39
INR,,8.3502,,9.4162,,2021.02.05 17:04:28
INR,,8.3454,,9.4108,,2021.02.05 17:03:56
INR,,8.3439,,9.4091,,2021.02.05 17:02:38
INR,,8.3426,,9.4076,,2021.02.05 16:59:45
INR,,8.3433,,9.4083,,2021.02.05 16:59:16
INR,,8.3436,,9.4088,,2021.02.05 16:58:18
INR,,8.3447,,9.4099,,2021.02.05 16:57:59
INR,,8.3443,,9.4095,,2021.02.05 16:52:39
INR,,8.3452,,9.4106,,2021.02.05 16:47:04
INR,,8.3447,,9.4099,,2021.02.05 16:46:04
INR,,8.3439,,9.4091,,2021.02.05 16:39:03
INR,,8.3438,,9.409,,2021.02.05 16:38:53
INR,,8.3458,,9.4112,,2021.02.05 16:37:57
INR,,8.3448,,9.41,,2021.02.05 16:37:04
INR,,8.3454,,9.4108,,2021.02.05 16:34:26
INR,,8.3479,,9.4135,,2021.02.05 16:32:55
INR,,8.3474,,9.413,,2021.02.05 16:30:30
INR,,8.3484,,9.4142,,2021.02.05 16:30:03
INR,,8.3497,,9.4157,,2021.02.05 16:30:10
INR,,8.3472,,9.4128,,2021.02.05 16:29:44
INR,,8.3453,,9.4107,,2021.02.05 16:28:01
INR,,8.3449,,9.4102,,2021.02.05 16:26:01
INR,,8.3427,,9.4077,,2021.02.05 16:25:52
INR,,8.3406,,9.4054,,2021.02.05 16:24:16
INR,,8.3415,,9.4063,,2021.02.05 16:25:28
INR,,8.34,,9.4046,,2021.02.05 16:24:28
INR,,8.3406,,9.4054,,2021.02.05 16:24:23
INR,,8.3413,,9.4061,,2021.02.05 16:24:10
INR,,8.3425,,9.4075,,2021.02.05 16:21:02
INR,,8.3423,,9.4073,,2021.02.05 16:20:30
INR,,8.341,,9.4058,,2021.02.05 16:20:29
INR,,8.3414,,9.4062,,2021.02.05 16:11:51
INR,,8.3436,,9.4088,,2021.02.05 16:03:03
INR,,8.3428,,9.4078,,2021.02.05 16:01:45
INR,,8.3437,,9.4089,,2021.02.05 16:00:13
INR,,8.3431,,9.4081,,2021.02.05 15:54:57
INR,,8.3428,,9.4078,,2021.02.05 15:53:45
INR,,8.3424,,9.4074,,2021.02.05 15:53:32
INR,,8.3412,,9.406,,2021.02.05 15:52:37
