Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 09:06:19
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 09:04:59
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 09:04:29
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 09:04:40
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 09:04:19
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 09:02:01
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 08:42:54
RUB,8.72,8.19,8.8,9.13,8.72,2021.02.15 06:01:32
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 05:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 05:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 05:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.15 00:00:05
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 05:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 05:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 05:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.13 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.13 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.14 00:00:05
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.13 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.13 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.13 10:30:00
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.13 05:47:24
RUB,8.73,8.2,8.81,9.14,8.72,2021.02.13 05:47:18
RUB,8.66,8.13,8.72,9.05,8.72,2021.02.13 05:30:00
RUB,8.66,8.13,8.72,9.05,8.72,2021.02.13 05:30:00
RUB,8.66,8.13,8.72,9.05,8.72,2021.02.13 00:00:05
RUB,8.66,8.13,8.72,9.05,8.72,2021.02.13 00:00:05
