Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 10:30:00
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 10:30:00
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 10:30:00
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 10:30:00
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 10:30:00
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 05:53:24
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 05:53:19
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 05:30:00
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 05:30:00
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 05:30:00
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.06 00:00:05
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.05 23:40:49
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.05 23:40:49
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.05 23:40:49
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.05 23:29:49
HKD,83.18,82.52,83.52,83.52,83.47,2021.02.05 23:27:34
HKD,83.17,82.51,83.51,83.51,83.47,2021.02.05 23:24:42
HKD,83.17,82.51,83.5,83.5,83.47,2021.02.05 23:16:21
HKD,83.17,82.51,83.51,83.51,83.47,2021.02.05 23:11:53
HKD,83.17,82.51,83.51,83.51,83.47,2021.02.05 23:02:38
HKD,83.18,82.52,83.52,83.52,83.47,2021.02.05 22:54:20
HKD,83.2,82.54,83.54,83.54,83.47,2021.02.05 22:53:45
HKD,83.21,82.55,83.55,83.55,83.47,2021.02.05 22:45:31
HKD,83.23,82.57,83.57,83.57,83.47,2021.02.05 21:51:57
HKD,83.24,82.58,83.58,83.58,83.47,2021.02.05 21:49:06
HKD,83.25,82.59,83.59,83.59,83.47,2021.02.05 21:46:19
HKD,83.25,82.59,83.59,83.59,83.47,2021.02.05 21:40:38
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 21:33:44
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 21:31:49
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 20:49:09
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 20:33:55
HKD,83.25,82.59,83.59,83.59,83.47,2021.02.05 19:54:57
HKD,83.23,82.57,83.57,83.57,83.47,2021.02.05 18:27:51
HKD,83.22,82.56,83.56,83.56,83.47,2021.02.05 18:02:01
HKD,83.23,82.57,83.57,83.57,83.47,2021.02.05 18:01:52
HKD,83.23,82.57,83.57,83.57,83.47,2021.02.05 17:51:05
HKD,83.23,82.57,83.57,83.57,83.47,2021.02.05 17:46:23
HKD,83.23,82.57,83.57,83.57,83.47,2021.02.05 17:29:03
HKD,83.23,82.57,83.57,83.57,83.47,2021.02.05 17:26:17
HKD,83.25,82.59,83.59,83.59,83.47,2021.02.05 17:25:44
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 17:24:28
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 17:19:37
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 17:16:36
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 17:15:41
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 17:12:59
HKD,83.26,82.6,83.6,83.6,83.47,2021.02.05 17:06:54
HKD,83.27,82.61,83.61,83.61,83.47,2021.02.05 17:06:39
HKD,83.27,82.61,83.61,83.61,83.47,2021.02.05 17:04:28
HKD,83.27,82.61,83.61,83.61,83.47,2021.02.05 17:03:56
HKD,83.27,82.61,83.61,83.61,83.47,2021.02.05 17:02:38
HKD,83.28,82.62,83.62,83.62,83.47,2021.02.05 16:59:45
HKD,83.28,82.62,83.62,83.62,83.47,2021.02.05 16:59:16
HKD,83.29,82.63,83.63,83.63,83.47,2021.02.05 16:58:18
HKD,83.3,82.64,83.64,83.64,83.47,2021.02.05 16:57:59
HKD,83.31,82.65,83.65,83.65,83.47,2021.02.05 16:52:39
