Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 22:14:07
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 22:01:48
THB,21.51,20.85,21.69,22.37,21.59,2021.01.21 21:58:34
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 21:55:36
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 21:51:46
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 21:34:12
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 21:25:55
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 21:17:44
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 21:06:35
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 21:05:25
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 20:50:42
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 20:45:51
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 19:26:12
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 19:06:17
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 18:55:06
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 18:44:28
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 18:02:25
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 17:40:41
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 17:33:46
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 17:31:53
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 17:22:38
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 17:21:40
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 17:20:24
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 17:20:09
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 17:19:04
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 17:17:55
THB,21.47,20.81,21.65,22.33,21.59,2021.01.21 17:13:28
THB,21.47,20.81,21.65,22.33,21.59,2021.01.21 17:12:08
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 17:00:04
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:56:55
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:56:39
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:55:53
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:52:22
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:51:57
THB,21.47,20.81,21.65,22.33,21.59,2021.01.21 16:47:22
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:40:09
THB,21.47,20.81,21.65,22.33,21.59,2021.01.21 16:28:30
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:23:39
THB,21.47,20.81,21.65,22.33,21.59,2021.01.21 16:20:28
THB,21.47,20.81,21.65,22.33,21.59,2021.01.21 16:18:17
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:15:10
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:13:36
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:12:19
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:12:10
THB,21.48,20.82,21.66,22.34,21.59,2021.01.21 16:09:05
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:59:34
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:55:29
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:54:52
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 15:50:12
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:49:14
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:46:20
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:43:07
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:36:34
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:33:55
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:32:51
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:24:31
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 15:24:13
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 15:23:40
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 15:23:01
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 15:21:28
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 15:15:19
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 15:07:38
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 15:06:54
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 15:05:12
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 14:58:09
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 14:53:47
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 14:49:31
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 14:48:07
THB,21.49,20.83,21.67,22.35,21.59,2021.01.21 14:46:52
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 14:43:24
THB,21.5,20.84,21.68,22.36,21.59,2021.01.21 14:42:18
