Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
SGD,486.54,471.53,489.96,492.4,488.35,2021.01.21 22:14:07
SGD,486.5,471.49,489.92,492.36,488.35,2021.01.21 22:01:48
SGD,486.65,471.63,490.07,492.51,488.35,2021.01.21 21:58:34
SGD,486.61,471.6,490.03,492.47,488.35,2021.01.21 21:55:36
SGD,486.8,471.78,490.22,492.66,488.35,2021.01.21 21:51:46
SGD,486.69,471.67,490.11,492.55,488.35,2021.01.21 21:34:12
SGD,486.87,471.85,490.29,492.73,488.35,2021.01.21 21:25:55
SGD,486.83,471.81,490.25,492.69,488.35,2021.01.21 21:17:44
SGD,486.69,471.67,490.11,492.55,488.35,2021.01.21 21:06:35
SGD,486.61,471.6,490.03,492.47,488.35,2021.01.21 21:05:25
SGD,486.87,471.85,490.29,492.73,488.35,2021.01.21 20:50:42
SGD,486.91,471.88,490.33,492.77,488.35,2021.01.21 20:45:51
SGD,486.5,471.49,489.92,492.36,488.35,2021.01.21 19:26:12
SGD,486.61,471.6,490.03,492.47,488.35,2021.01.21 19:06:17
SGD,486.69,471.67,490.11,492.55,488.35,2021.01.21 18:55:06
SGD,486.54,471.53,489.96,492.4,488.35,2021.01.21 18:44:28
SGD,486.61,471.6,490.03,492.47,488.35,2021.01.21 18:02:25
SGD,486.61,471.6,490.03,492.47,488.35,2021.01.21 17:40:41
SGD,486.65,471.63,490.07,492.51,488.35,2021.01.21 17:33:46
SGD,486.62,471.6,490.04,492.48,488.35,2021.01.21 17:31:53
SGD,486.58,471.57,490,492.44,488.35,2021.01.21 17:22:38
SGD,486.54,471.53,489.96,492.4,488.35,2021.01.21 17:21:40
SGD,486.58,471.57,490,492.44,488.35,2021.01.21 17:20:24
SGD,486.5,471.49,489.92,492.36,488.35,2021.01.21 17:20:09
SGD,486.61,471.6,490.03,492.47,488.35,2021.01.21 17:19:04
SGD,486.43,471.42,489.85,492.29,488.35,2021.01.21 17:17:55
SGD,486.43,471.42,489.85,492.29,488.35,2021.01.21 17:13:28
SGD,486.5,471.49,489.92,492.36,488.35,2021.01.21 17:12:08
SGD,486.32,471.31,489.74,492.18,488.35,2021.01.21 17:00:04
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 16:56:55
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 16:56:39
SGD,486.36,471.35,489.78,492.22,488.35,2021.01.21 16:55:53
SGD,486.39,471.38,489.81,492.25,488.35,2021.01.21 16:52:22
SGD,486.32,471.31,489.74,492.18,488.35,2021.01.21 16:51:57
SGD,486.47,471.46,489.89,492.33,488.35,2021.01.21 16:47:22
SGD,486.32,471.31,489.74,492.18,488.35,2021.01.21 16:40:09
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 16:28:30
SGD,486.21,471.21,489.63,492.07,488.35,2021.01.21 16:23:39
SGD,486.17,471.17,489.59,492.03,488.35,2021.01.21 16:20:28
SGD,486.14,471.14,489.56,492,488.35,2021.01.21 16:18:17
SGD,486.13,471.13,489.55,491.99,488.35,2021.01.21 16:15:10
SGD,486.13,471.13,489.55,491.99,488.35,2021.01.21 16:13:36
SGD,486.14,471.14,489.56,492,488.35,2021.01.21 16:12:19
SGD,486.13,471.13,489.55,491.99,488.35,2021.01.21 16:12:10
SGD,486.24,471.24,489.66,492.1,488.35,2021.01.21 16:09:05
SGD,486.13,471.13,489.55,491.99,488.35,2021.01.21 15:59:34
SGD,486.24,471.24,489.66,492.1,488.35,2021.01.21 15:55:29
SGD,486.21,471.21,489.63,492.07,488.35,2021.01.21 15:54:52
SGD,486.24,471.24,489.66,492.1,488.35,2021.01.21 15:50:12
SGD,486.32,471.31,489.74,492.18,488.35,2021.01.21 15:49:14
SGD,486.24,471.24,489.66,492.1,488.35,2021.01.21 15:46:20
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 15:43:07
SGD,486.35,471.34,489.77,492.21,488.35,2021.01.21 15:36:34
SGD,486.32,471.31,489.74,492.18,488.35,2021.01.21 15:33:55
SGD,486.39,471.38,489.81,492.25,488.35,2021.01.21 15:32:51
SGD,486.43,471.42,489.85,492.29,488.35,2021.01.21 15:24:31
SGD,486.39,471.38,489.81,492.25,488.35,2021.01.21 15:24:13
SGD,486.32,471.31,489.74,492.18,488.35,2021.01.21 15:23:40
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 15:23:01
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 15:21:28
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 15:15:19
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 15:07:38
SGD,486.24,471.24,489.66,492.1,488.35,2021.01.21 15:06:54
SGD,486.2,471.2,489.62,492.06,488.35,2021.01.21 15:05:12
SGD,486.2,471.2,489.62,492.06,488.35,2021.01.21 14:58:09
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 14:53:47
SGD,486.24,471.24,489.66,492.1,488.35,2021.01.21 14:49:31
SGD,486.16,471.16,489.58,492.02,488.35,2021.01.21 14:48:07
SGD,486.2,471.2,489.62,492.06,488.35,2021.01.21 14:46:52
SGD,486.2,471.2,489.62,492.06,488.35,2021.01.21 14:43:24
SGD,486.2,471.2,489.62,492.06,488.35,2021.01.21 14:42:18
SGD,486.31,471.31,489.73,492.17,488.35,2021.01.21 14:39:39
SGD,486.35,471.34,489.77,492.21,488.35,2021.01.21 14:37:03
SGD,486.35,471.34,489.77,492.21,488.35,2021.01.21 14:35:50
SGD,486.28,471.28,489.7,492.14,488.35,2021.01.21 14:26:05
SGD,486.35,471.34,489.77,492.21,488.35,2021.01.21 14:18:29
SGD,486.31,471.31,489.73,492.17,488.35,2021.01.21 14:06:39
SGD,486.27,471.27,489.69,492.13,488.35,2021.01.21 14:05:48
SGD,486.27,471.27,489.69,492.13,488.35,2021.01.21 14:03:58
SGD,486.24,471.24,489.66,492.1,488.35,2021.01.21 13:58:43
SGD,486.27,471.27,489.69,492.13,488.35,2021.01.21 13:58:00
SGD,486.35,471.34,489.77,492.21,488.35,2021.01.21 13:56:39
SGD,486.39,471.38,489.81,492.25,488.35,2021.01.21 13:54:04
SGD,486.42,471.41,489.84,492.28,488.35,2021.01.21 13:51:26
SGD,486.39,471.38,489.81,492.25,488.35,2021.01.21 13:49:00
SGD,486.42,471.41,489.84,492.28,488.35,2021.01.21 13:43:41
SGD,486.42,471.41,489.84,492.28,488.35,2021.01.21 13:43:38
SGD,486.35,471.34,489.77,492.21,488.35,2021.01.21 13:37:48
SGD,486.27,471.27,489.69,492.13,488.35,2021.01.21 13:28:19
SGD,486.05,471.05,489.47,491.91,488.35,2021.01.21 12:53:51
SGD,486.17,471.17,489.59,492.03,488.35,2021.01.21 12:28:38
SGD,486.13,471.13,489.55,491.99,488.35,2021.01.21 12:20:34
SGD,486.17,471.17,489.59,492.03,488.35,2021.01.21 12:12:55
SGD,486.2,471.2,489.62,492.06,488.35,2021.01.21 12:00:33
SGD,486.13,471.13,489.55,491.99,488.35,2021.01.21 11:54:01
SGD,486.17,471.17,489.59,492.03,488.35,2021.01.21 11:51:07
SGD,486.2,471.2,489.62,492.06,488.35,2021.01.21 11:45:16
SGD,486.17,471.17,489.59,492.03,488.35,2021.01.21 11:45:04
SGD,486.17,471.17,489.59,492.03,488.35,2021.01.21 11:41:28
SGD,486.2,471.2,489.62,492.06,488.35,2021.01.21 11:31:28
SGD,486.24,471.24,489.66,492.1,488.35,2021.01.21 11:23:41
SGD,486.09,471.09,489.51,491.95,488.35,2021.01.21 11:11:44
SGD,486.13,471.13,489.55,491.99,488.35,2021.01.21 10:58:23
