Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
CAD,510.49,494.37,514.25,516.52,512.42,2021.01.21 22:14:07
CAD,510.57,494.45,514.33,516.6,512.42,2021.01.21 22:01:48
CAD,510.57,494.45,514.33,516.6,512.42,2021.01.21 21:58:34
CAD,510.89,494.76,514.66,516.93,512.42,2021.01.21 21:55:36
CAD,511.3,495.15,515.07,517.34,512.42,2021.01.21 21:51:46
CAD,510.2,494.09,513.96,516.23,512.42,2021.01.21 21:34:12
CAD,510.61,494.49,514.38,516.64,512.42,2021.01.21 21:25:55
CAD,510.37,494.26,514.13,516.4,512.42,2021.01.21 21:17:44
CAD,510.08,493.98,513.84,516.11,512.42,2021.01.21 21:06:35
CAD,510.12,494.01,513.88,516.15,512.42,2021.01.21 21:05:25
CAD,510.25,494.14,514.01,516.28,512.42,2021.01.21 20:50:42
CAD,510.25,494.14,514.01,516.28,512.42,2021.01.21 20:45:51
CAD,509.88,493.78,513.64,515.91,512.42,2021.01.21 19:26:12
CAD,510.12,494.01,513.88,516.15,512.42,2021.01.21 19:06:17
CAD,510.24,494.13,514,516.27,512.42,2021.01.21 18:55:06
CAD,510,493.9,513.76,516.03,512.42,2021.01.21 18:44:28
CAD,510.41,494.29,514.17,516.44,512.42,2021.01.21 18:02:25
CAD,510.16,494.05,513.92,516.19,512.42,2021.01.21 17:40:41
CAD,510.2,494.09,513.96,516.23,512.42,2021.01.21 17:33:46
CAD,510.16,494.05,513.92,516.19,512.42,2021.01.21 17:31:53
CAD,510.24,494.13,514,516.27,512.42,2021.01.21 17:22:38
CAD,510.2,494.09,513.96,516.23,512.42,2021.01.21 17:21:40
CAD,510.24,494.13,514,516.27,512.42,2021.01.21 17:20:24
CAD,510.2,494.09,513.96,516.23,512.42,2021.01.21 17:20:09
CAD,510.28,494.17,514.04,516.31,512.42,2021.01.21 17:19:04
CAD,510.16,494.05,513.92,516.19,512.42,2021.01.21 17:17:55
CAD,510.16,494.05,513.92,516.19,512.42,2021.01.21 17:13:28
CAD,510.4,494.29,514.16,516.43,512.42,2021.01.21 17:12:08
CAD,510.16,494.05,513.92,516.19,512.42,2021.01.21 17:00:04
