Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
NZD,463.7,449.39,466.96,473.38,464.76,2021.01.21 22:14:07
NZD,463.76,449.45,467.02,473.44,464.76,2021.01.21 22:01:48
NZD,463.89,449.58,467.15,473.57,464.76,2021.01.21 21:58:34
NZD,464.01,449.69,467.27,473.7,464.76,2021.01.21 21:55:36
NZD,464.43,450.1,467.69,474.12,464.76,2021.01.21 21:51:46
NZD,464.17,449.85,467.43,473.86,464.76,2021.01.21 21:34:12
NZD,464.62,450.28,467.88,474.32,464.76,2021.01.21 21:25:55
NZD,464.56,450.22,467.82,474.26,464.76,2021.01.21 21:17:44
NZD,464.5,450.17,467.76,474.19,464.76,2021.01.21 21:06:35
NZD,464.3,449.97,467.56,473.99,464.76,2021.01.21 21:05:25
NZD,464.5,450.17,467.76,474.19,464.76,2021.01.21 20:50:42
NZD,464.62,450.28,467.88,474.32,464.76,2021.01.21 20:45:51
NZD,464.24,449.91,467.5,473.93,464.76,2021.01.21 19:26:12
NZD,464.56,450.22,467.82,474.26,464.76,2021.01.21 19:06:17
NZD,464.6,450.26,467.86,474.3,464.76,2021.01.21 18:55:06
NZD,464.47,450.14,467.73,474.16,464.76,2021.01.21 18:44:28
NZD,464.6,450.26,467.86,474.3,464.76,2021.01.21 18:02:25
NZD,464.57,450.23,467.83,474.27,464.76,2021.01.21 17:40:41
NZD,464.22,449.89,467.48,473.91,464.76,2021.01.21 17:33:46
NZD,464.19,449.87,467.45,473.88,464.76,2021.01.21 17:31:53
NZD,464.06,449.74,467.32,473.75,464.76,2021.01.21 17:22:38
NZD,464.06,449.74,467.32,473.75,464.76,2021.01.21 17:21:40
NZD,464.12,449.8,467.38,473.81,464.76,2021.01.21 17:20:24
NZD,464.02,449.7,467.28,473.71,464.76,2021.01.21 17:20:09
NZD,464.15,449.83,467.41,473.84,464.76,2021.01.21 17:19:04
NZD,463.99,449.67,467.25,473.68,464.76,2021.01.21 17:17:55
NZD,463.99,449.67,467.25,473.68,464.76,2021.01.21 17:13:28
NZD,464.15,449.83,467.41,473.84,464.76,2021.01.21 17:12:08
NZD,464.08,449.76,467.34,473.77,464.76,2021.01.21 17:00:04
NZD,463.89,449.58,467.15,473.57,464.76,2021.01.21 16:56:55
NZD,463.85,449.54,467.11,473.53,464.76,2021.01.21 16:56:39
NZD,463.99,449.67,467.25,473.68,464.76,2021.01.21 16:55:53
NZD,463.92,449.6,467.18,473.6,464.76,2021.01.21 16:52:22
NZD,463.89,449.58,467.15,473.57,464.76,2021.01.21 16:51:57
NZD,463.92,449.6,467.18,473.6,464.76,2021.01.21 16:47:22
NZD,463.48,449.18,466.74,473.16,464.76,2021.01.21 16:40:09
NZD,463.51,449.21,466.77,473.19,464.76,2021.01.21 16:28:30
