Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
AED,,169.82,,182.44,176.12,2021.02.06 10:30:00
AED,,169.82,,182.44,176.12,2021.02.06 10:30:00
AED,,169.82,,182.44,176.12,2021.02.06 10:30:00
AED,,169.82,,182.44,176.12,2021.02.06 10:30:00
AED,,169.82,,182.44,176.12,2021.02.06 10:30:00
AED,,169.82,,182.44,176.12,2021.02.06 05:53:24
AED,,169.82,,182.44,176.12,2021.02.06 05:53:19
AED,,169.82,,182.44,176.12,2021.02.06 05:30:00
AED,,169.82,,182.44,176.12,2021.02.06 05:30:00
AED,,169.82,,182.44,176.12,2021.02.06 05:30:00
AED,,169.82,,182.44,176.12,2021.02.06 00:00:05
AED,,169.82,,182.44,176.12,2021.02.05 23:40:49
AED,,169.82,,182.44,176.12,2021.02.05 23:40:49
AED,,169.82,,182.44,176.12,2021.02.05 23:40:49
AED,,169.82,,182.44,176.12,2021.02.05 23:29:49
AED,,169.76,,182.38,176.12,2021.02.05 23:27:34
AED,,169.74,,182.36,176.12,2021.02.05 23:24:42
AED,,169.71,,182.32,176.12,2021.02.05 23:16:21
AED,,169.74,,182.36,176.12,2021.02.05 23:11:53
AED,,169.74,,182.36,176.12,2021.02.05 23:02:38
AED,,169.76,,182.38,176.12,2021.02.05 22:54:20
AED,,169.79,,182.41,176.12,2021.02.05 22:53:45
AED,,169.82,,182.44,176.12,2021.02.05 22:45:31
AED,,169.86,,182.48,176.12,2021.02.05 21:51:57
AED,,169.89,,182.51,176.12,2021.02.05 21:49:06
AED,,169.9,,182.52,176.12,2021.02.05 21:46:19
AED,,169.9,,182.52,176.12,2021.02.05 21:40:38
AED,,169.93,,182.55,176.12,2021.02.05 21:33:44
AED,,169.93,,182.55,176.12,2021.02.05 21:31:49
AED,,169.93,,182.55,176.12,2021.02.05 20:49:09
AED,,169.93,,182.55,176.12,2021.02.05 20:33:55
AED,,169.9,,182.52,176.12,2021.02.05 19:54:57
AED,,169.87,,182.49,176.12,2021.02.05 18:27:51
AED,,169.84,,182.46,176.12,2021.02.05 18:02:01
AED,,169.86,,182.48,176.12,2021.02.05 18:01:52
AED,,169.87,,182.49,176.12,2021.02.05 17:51:05
AED,,169.87,,182.49,176.12,2021.02.05 17:46:23
AED,,169.87,,182.49,176.12,2021.02.05 17:29:03
AED,,169.87,,182.49,176.12,2021.02.05 17:26:17
AED,,169.91,,182.53,176.12,2021.02.05 17:25:44
AED,,169.93,,182.55,176.12,2021.02.05 17:24:28
AED,,169.93,,182.55,176.12,2021.02.05 17:19:37
AED,,169.93,,182.55,176.12,2021.02.05 17:16:36
AED,,169.93,,182.55,176.12,2021.02.05 17:15:41
AED,,169.93,,182.55,176.12,2021.02.05 17:12:59
AED,,169.93,,182.55,176.12,2021.02.05 17:06:54
AED,,169.94,,182.56,176.12,2021.02.05 17:06:39
AED,,169.95,,182.57,176.12,2021.02.05 17:04:28
AED,,169.95,,182.57,176.12,2021.02.05 17:03:56
AED,,169.95,,182.57,176.12,2021.02.05 17:02:38
AED,,169.97,,182.59,176.12,2021.02.05 16:59:45
AED,,169.98,,182.6,176.12,2021.02.05 16:59:16
AED,,169.98,,182.61,176.12,2021.02.05 16:58:18
AED,,170,,182.64,176.12,2021.02.05 16:57:59
AED,,170.01,,182.65,176.12,2021.02.05 16:52:39
AED,,170.03,,182.67,176.12,2021.02.05 16:47:04
AED,,170.03,,182.67,176.12,2021.02.05 16:46:04
AED,,170.01,,182.65,176.12,2021.02.05 16:39:03
AED,,170.03,,182.67,176.12,2021.02.05 16:38:53
AED,,170.04,,182.68,176.12,2021.02.05 16:37:57
AED,,170.04,,182.68,176.12,2021.02.05 16:37:04
AED,,170.07,,182.71,176.12,2021.02.05 16:34:26
AED,,170.09,,182.73,176.12,2021.02.05 16:32:55
AED,,170.11,,182.75,176.12,2021.02.05 16:30:30
AED,,170.11,,182.75,176.12,2021.02.05 16:30:03
AED,,170.13,,182.77,176.12,2021.02.05 16:30:10
AED,,170.08,,182.72,176.12,2021.02.05 16:29:44
AED,,170.05,,182.69,176.12,2021.02.05 16:28:01
AED,,170.05,,182.69,176.12,2021.02.05 16:26:01
AED,,170.03,,182.67,176.12,2021.02.05 16:25:52
AED,,169.98,,182.6,176.12,2021.02.05 16:24:16
AED,,170,,182.64,176.12,2021.02.05 16:25:28
AED,,169.95,,182.57,176.12,2021.02.05 16:24:28
AED,,169.97,,182.59,176.12,2021.02.05 16:24:23
AED,,169.98,,182.61,176.12,2021.02.05 16:24:10
AED,,170,,182.64,176.12,2021.02.05 16:21:02
AED,,170,,182.64,176.12,2021.02.05 16:20:30
AED,,169.98,,182.6,176.12,2021.02.05 16:20:29
AED,,170,,182.64,176.12,2021.02.05 16:11:51
AED,,170.05,,182.69,176.12,2021.02.05 16:03:03
AED,,170.05,,182.69,176.12,2021.02.05 16:01:45
AED,,170.07,,182.71,176.12,2021.02.05 16:00:13
AED,,170.05,,182.69,176.12,2021.02.05 15:54:57
AED,,170.05,,182.69,176.12,2021.02.05 15:53:45
AED,,170.04,,182.68,176.12,2021.02.05 15:53:32
AED,,170.01,,182.65,176.12,2021.02.05 15:52:37
AED,,170.01,,182.65,176.12,2021.02.05 15:49:23
AED,,170.03,,182.67,176.12,2021.02.05 15:48:58
AED,,170.03,,182.67,176.12,2021.02.05 15:42:15
AED,,170.03,,182.67,176.12,2021.02.05 15:40:50
AED,,169.98,,182.61,176.12,2021.02.05 15:36:33
