Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
CHF,725.64,703.25,730.74,733.87,727.39,2021.01.21 22:14:07
CHF,725.73,703.34,730.83,733.96,727.39,2021.01.21 22:01:48
CHF,726.22,703.81,731.32,734.45,727.39,2021.01.21 21:58:34
CHF,726.52,704.1,731.62,734.76,727.39,2021.01.21 21:55:36
CHF,727.2,704.76,732.3,735.44,727.39,2021.01.21 21:51:46
CHF,726.63,704.21,731.73,734.87,727.39,2021.01.21 21:34:12
CHF,727.12,704.68,732.22,735.36,727.39,2021.01.21 21:25:55
CHF,726.96,704.52,732.06,735.2,727.39,2021.01.21 21:17:44
CHF,726.13,703.72,731.23,734.36,727.39,2021.01.21 21:06:35
CHF,726.05,703.65,731.15,734.28,727.39,2021.01.21 21:05:25
CHF,726.3,703.89,731.4,734.54,727.39,2021.01.21 20:50:42
CHF,726.3,703.89,731.4,734.54,727.39,2021.01.21 20:45:51
CHF,725.48,703.09,730.58,733.71,727.39,2021.01.21 19:26:12
CHF,725.64,703.25,730.74,733.87,727.39,2021.01.21 19:06:17
CHF,725.45,703.07,730.55,733.68,727.39,2021.01.21 18:55:06
CHF,725.61,703.22,730.71,733.84,727.39,2021.01.21 18:44:28
CHF,725.7,703.31,730.8,733.93,727.39,2021.01.21 18:02:25
CHF,726.16,703.75,731.26,734.39,727.39,2021.01.21 17:40:41
CHF,726.22,703.81,731.32,734.45,727.39,2021.01.21 17:33:46
CHF,726.19,703.78,731.29,734.42,727.39,2021.01.21 17:31:53
CHF,725.87,703.47,730.97,734.1,727.39,2021.01.21 17:22:38
CHF,725.87,703.47,730.97,734.1,727.39,2021.01.21 17:21:40
CHF,726.03,703.63,731.13,734.26,727.39,2021.01.21 17:20:24
CHF,725.89,703.49,730.99,734.12,727.39,2021.01.21 17:20:09
CHF,725.97,703.57,731.07,734.2,727.39,2021.01.21 17:19:04
CHF,725.83,703.43,730.93,734.06,727.39,2021.01.21 17:17:55
CHF,725.75,703.36,730.85,733.98,727.39,2021.01.21 17:13:28
CHF,725.73,703.34,730.83,733.96,727.39,2021.01.21 17:12:08
CHF,725.61,703.22,730.71,733.84,727.39,2021.01.21 17:00:04
CHF,725.53,703.14,730.63,733.76,727.39,2021.01.21 16:56:55
CHF,725.39,703.01,730.49,733.62,727.39,2021.01.21 16:56:39
CHF,725.59,703.2,730.69,733.82,727.39,2021.01.21 16:55:53
CHF,726,703.6,731.1,734.23,727.39,2021.01.21 16:52:22
CHF,725.94,703.54,731.04,734.17,727.39,2021.01.21 16:51:57
CHF,725.75,703.36,730.85,733.98,727.39,2021.01.21 16:47:22
CHF,724.51,702.15,729.59,732.72,727.39,2021.01.21 16:40:09
CHF,724.46,702.1,729.54,732.67,727.39,2021.01.21 16:28:30
CHF,724.51,702.15,729.59,732.72,727.39,2021.01.21 16:23:39
CHF,724.54,702.18,729.62,732.75,727.39,2021.01.21 16:20:28
CHF,724.59,702.23,729.67,732.8,727.39,2021.01.21 16:18:17
CHF,724.45,702.09,729.53,732.66,727.39,2021.01.21 16:15:10
CHF,724.61,702.25,729.71,732.83,727.39,2021.01.21 16:13:36
CHF,724.59,702.23,729.67,732.8,727.39,2021.01.21 16:12:19
CHF,724.53,702.17,729.61,732.74,727.39,2021.01.21 16:12:10
CHF,724.61,702.25,729.71,732.83,727.39,2021.01.21 16:09:05
CHF,723.88,701.54,728.96,732.09,727.39,2021.01.21 15:59:34
CHF,724.31,701.96,729.39,732.52,727.39,2021.01.21 15:55:29
CHF,724.26,701.91,729.34,732.47,727.39,2021.01.21 15:54:52
CHF,724.28,701.93,729.36,732.49,727.39,2021.01.21 15:50:12
CHF,724.34,701.98,729.42,732.55,727.39,2021.01.21 15:49:14
CHF,724.09,701.74,729.17,732.3,727.39,2021.01.21 15:46:20
CHF,724.09,701.74,729.17,732.3,727.39,2021.01.21 15:43:07
CHF,724.31,701.96,729.39,732.52,727.39,2021.01.21 15:36:34
CHF,724.15,701.8,729.23,732.36,727.39,2021.01.21 15:33:55
CHF,724.29,701.94,729.37,732.5,727.39,2021.01.21 15:32:51
CHF,724.29,701.94,729.37,732.5,727.39,2021.01.21 15:24:31
CHF,724.23,701.88,729.31,732.44,727.39,2021.01.21 15:24:13
CHF,724.09,701.74,729.17,732.3,727.39,2021.01.21 15:23:40
CHF,724.12,701.77,729.2,732.33,727.39,2021.01.21 15:23:01
CHF,723.98,701.64,729.06,732.19,727.39,2021.01.21 15:21:28
CHF,723.84,701.5,728.92,732.05,727.39,2021.01.21 15:15:19
CHF,724.03,701.68,729.11,732.24,727.39,2021.01.21 15:07:38
CHF,723.89,701.55,728.97,732.1,727.39,2021.01.21 15:06:54
CHF,724,701.66,729.08,732.21,727.39,2021.01.21 15:05:12
CHF,724.06,701.71,729.14,732.27,727.39,2021.01.21 14:58:09
CHF,724.2,701.85,729.28,732.41,727.39,2021.01.21 14:53:47
CHF,723.95,701.61,729.03,732.16,727.39,2021.01.21 14:49:31
CHF,723.81,701.47,728.89,732.02,727.39,2021.01.21 14:48:07
CHF,723.89,701.55,728.97,732.1,727.39,2021.01.21 14:46:52
CHF,723.89,701.55,728.97,732.1,727.39,2021.01.21 14:43:24
CHF,724.14,701.79,729.22,732.35,727.39,2021.01.21 14:42:18
CHF,724.3,701.95,729.38,732.51,727.39,2021.01.21 14:39:39
CHF,724.3,701.95,729.38,732.51,727.39,2021.01.21 14:37:03
CHF,724.2,701.85,729.28,732.41,727.39,2021.01.21 14:35:50
CHF,724.2,701.85,729.28,732.41,727.39,2021.01.21 14:26:05
CHF,724.36,702,729.44,732.57,727.39,2021.01.21 14:18:29
CHF,724.2,701.85,729.28,732.41,727.39,2021.01.21 14:06:39
CHF,724.16,701.81,729.24,732.37,727.39,2021.01.21 14:05:48
