Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
ZAR,43.4,40.07,43.7,47.11,43.14,2021.02.06 10:30:00
ZAR,43.4,40.07,43.7,47.11,43.14,2021.02.06 10:30:00
ZAR,43.4,40.07,43.7,47.11,43.14,2021.02.06 10:30:00
ZAR,43.4,40.07,43.7,47.11,43.14,2021.02.06 10:30:00
ZAR,43.4,40.07,43.7,47.11,43.14,2021.02.06 10:30:00
ZAR,43.4,40.07,43.7,47.11,43.14,2021.02.06 05:53:24
ZAR,43.4,40.07,43.7,47.11,43.14,2021.02.06 05:53:19
ZAR,43.24,39.92,43.54,46.93,43.14,2021.02.06 05:30:00
ZAR,43.24,39.92,43.54,46.93,43.14,2021.02.06 05:30:00
ZAR,43.24,39.92,43.54,46.93,43.14,2021.02.06 05:30:00
ZAR,43.24,39.92,43.54,46.93,43.14,2021.02.06 00:00:05
ZAR,43.24,39.92,43.54,46.93,43.14,2021.02.05 23:40:49
ZAR,43.24,39.92,43.54,46.93,43.14,2021.02.05 23:40:49
ZAR,43.24,39.92,43.54,46.93,43.14,2021.02.05 23:40:49
ZAR,43.16,39.85,43.46,46.85,43.14,2021.02.05 23:29:49
ZAR,43.16,39.85,43.46,46.85,43.14,2021.02.05 23:27:34
ZAR,43.13,39.82,43.43,46.82,43.14,2021.02.05 23:24:42
ZAR,43.16,39.85,43.46,46.85,43.14,2021.02.05 23:16:21
ZAR,43.21,39.9,43.51,46.9,43.14,2021.02.05 23:11:53
ZAR,43.15,39.84,43.45,46.84,43.14,2021.02.05 23:02:38
ZAR,43.2,39.89,43.5,46.89,43.14,2021.02.05 22:54:20
ZAR,43.22,39.9,43.52,46.91,43.14,2021.02.05 22:53:45
ZAR,43.2,39.89,43.5,46.89,43.14,2021.02.05 22:45:31
ZAR,43.21,39.9,43.51,46.9,43.14,2021.02.05 21:51:57
ZAR,43.25,39.93,43.55,46.95,43.14,2021.02.05 21:49:06
ZAR,43.18,39.87,43.48,46.87,43.14,2021.02.05 21:46:19
ZAR,43.18,39.87,43.48,46.87,43.14,2021.02.05 21:40:38
ZAR,43.15,39.84,43.45,46.84,43.14,2021.02.05 21:33:44
ZAR,43.07,39.77,43.37,46.75,43.14,2021.02.05 21:31:49
ZAR,43.11,39.8,43.41,46.79,43.14,2021.02.05 20:49:09
ZAR,43.09,39.79,43.39,46.77,43.14,2021.02.05 20:33:55
ZAR,43.09,39.79,43.39,46.77,43.14,2021.02.05 19:54:57
ZAR,43.04,39.74,43.34,46.72,43.14,2021.02.05 18:27:51
ZAR,43.09,39.79,43.39,46.77,43.14,2021.02.05 18:02:01
ZAR,43.09,39.79,43.39,46.77,43.14,2021.02.05 18:01:52
ZAR,43.08,39.78,43.38,46.76,43.14,2021.02.05 17:51:05
ZAR,43.11,39.8,43.41,46.79,43.14,2021.02.05 17:46:23
ZAR,43.15,39.84,43.45,46.84,43.14,2021.02.05 17:29:03
ZAR,43.15,39.84,43.45,46.84,43.14,2021.02.05 17:26:17
ZAR,43.16,39.85,43.46,46.85,43.14,2021.02.05 17:25:44
ZAR,43.17,39.86,43.47,46.86,43.14,2021.02.05 17:24:28
ZAR,43.15,39.84,43.45,46.84,43.14,2021.02.05 17:19:37
ZAR,43.17,39.86,43.47,46.86,43.14,2021.02.05 17:16:36
ZAR,43.16,39.85,43.46,46.85,43.14,2021.02.05 17:15:41
ZAR,43.18,39.87,43.48,46.87,43.14,2021.02.05 17:12:59
ZAR,43.17,39.86,43.47,46.86,43.14,2021.02.05 17:06:54
ZAR,43.17,39.86,43.47,46.86,43.14,2021.02.05 17:06:39
ZAR,43.21,39.9,43.51,46.9,43.14,2021.02.05 17:04:28
ZAR,43.21,39.9,43.51,46.9,43.14,2021.02.05 17:03:56
ZAR,43.23,39.91,43.53,46.92,43.14,2021.02.05 17:02:38
ZAR,43.21,39.9,43.51,46.9,43.14,2021.02.05 16:59:45
ZAR,43.2,39.89,43.5,46.89,43.14,2021.02.05 16:59:16
ZAR,43.21,39.9,43.51,46.9,43.14,2021.02.05 16:58:18
ZAR,43.22,39.9,43.52,46.91,43.14,2021.02.05 16:57:59
ZAR,43.16,39.85,43.46,46.85,43.14,2021.02.05 16:52:39
ZAR,43.18,39.87,43.48,46.87,43.14,2021.02.05 16:47:04
ZAR,43.17,39.86,43.47,46.86,43.14,2021.02.05 16:46:04
ZAR,43.22,39.9,43.52,46.91,43.14,2021.02.05 16:39:03
ZAR,43.22,39.9,43.52,46.91,43.14,2021.02.05 16:38:53
ZAR,43.22,39.9,43.52,46.91,43.14,2021.02.05 16:37:57
ZAR,43.22,39.9,43.52,46.91,43.14,2021.02.05 16:37:04
