Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
EUR,782.43,758.11,788.19,790.73,783.59,2021.01.21 22:14:07
EUR,782.43,758.11,788.19,790.73,783.59,2021.01.21 22:01:48
EUR,782.81,758.49,788.59,791.12,783.59,2021.01.21 21:58:34
EUR,783.21,758.88,788.99,791.53,783.59,2021.01.21 21:55:36
EUR,783.53,759.19,789.31,791.85,783.59,2021.01.21 21:51:46
EUR,782.82,758.5,788.6,791.13,783.59,2021.01.21 21:34:12
EUR,783.34,759,789.12,791.66,783.59,2021.01.21 21:25:55
EUR,783.02,758.69,788.8,791.33,783.59,2021.01.21 21:17:44
EUR,782.56,758.25,788.34,790.87,783.59,2021.01.21 21:06:35
EUR,782.38,758.07,788.14,790.68,783.59,2021.01.21 21:05:25
EUR,782.63,758.32,788.41,790.94,783.59,2021.01.21 20:50:42
EUR,782.63,758.32,788.41,790.94,783.59,2021.01.21 20:45:51
EUR,781.35,757.07,787.11,789.64,783.59,2021.01.21 19:26:12
EUR,781.73,757.44,787.49,790.03,783.59,2021.01.21 19:06:17
EUR,781.67,757.38,787.43,789.96,783.59,2021.01.21 18:55:06
EUR,781.6,757.31,787.36,789.89,783.59,2021.01.21 18:44:28
EUR,781.99,757.69,787.75,790.29,783.59,2021.01.21 18:02:25
EUR,782.11,757.8,787.87,790.41,783.59,2021.01.21 17:40:41
EUR,782.11,757.8,787.87,790.41,783.59,2021.01.21 17:33:46
EUR,781.91,757.61,787.67,790.21,783.59,2021.01.21 17:31:53
EUR,781.72,757.43,787.48,790.02,783.59,2021.01.21 17:22:38
EUR,781.72,757.43,787.48,790.02,783.59,2021.01.21 17:21:40
EUR,781.72,757.43,787.48,790.02,783.59,2021.01.21 17:20:24
EUR,781.66,757.37,787.42,789.95,783.59,2021.01.21 17:20:09
EUR,781.72,757.43,787.48,790.02,783.59,2021.01.21 17:19:04
EUR,781.47,757.19,787.23,789.76,783.59,2021.01.21 17:17:55
