Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
JPY,6.1267,5.9364,6.1718,6.1813,6.1574,2021.02.15 09:06:19
JPY,6.1265,5.9362,6.1716,6.1811,6.1574,2021.02.15 09:04:59
JPY,6.1267,5.9364,6.1718,6.1813,6.1574,2021.02.15 09:04:29
JPY,6.127,5.9367,6.1721,6.1816,6.1574,2021.02.15 09:04:40
JPY,6.1269,5.9366,6.172,6.1815,6.1574,2021.02.15 09:04:19
JPY,6.1261,5.9358,6.1712,6.1807,6.1574,2021.02.15 09:02:01
JPY,6.1237,5.9335,6.1688,6.1783,6.1574,2021.02.15 08:42:54
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.15 06:01:32
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.15 05:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.15 05:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.15 05:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.15 00:00:05
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 05:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 05:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 05:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.13 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.13 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.14 00:00:05
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.13 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.13 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.13 10:30:00
JPY,6.1343,5.9437,6.1794,6.189,6.1574,2021.02.13 05:47:24
JPY,6.1337,5.9431,6.1788,6.1884,6.1574,2021.02.13 05:47:18
JPY,6.1249,5.9346,6.17,6.1795,6.1574,2021.02.13 05:30:00
JPY,6.1249,5.9346,6.17,6.1795,6.1574,2021.02.13 05:30:00
JPY,6.1249,5.9346,6.17,6.1795,6.1574,2021.02.13 00:00:05
JPY,6.1249,5.9346,6.17,6.1795,6.1574,2021.02.13 00:00:05
