Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
TWD,,22.31,,24.17,,2021.01.21 22:14:07
TWD,,22.31,,24.17,,2021.01.21 22:01:48
TWD,,22.31,,24.17,,2021.01.21 21:58:34
TWD,,22.31,,24.17,,2021.01.21 21:55:36
TWD,,22.31,,24.17,,2021.01.21 21:51:46
TWD,,22.31,,24.17,,2021.01.21 21:34:12
TWD,,22.31,,24.17,,2021.01.21 21:25:55
TWD,,22.31,,24.17,,2021.01.21 21:17:44
TWD,,22.31,,24.17,,2021.01.21 21:06:35
TWD,,22.31,,24.17,,2021.01.21 21:05:25
TWD,,22.31,,24.17,,2021.01.21 20:50:42
TWD,,22.31,,24.17,,2021.01.21 20:45:51
TWD,,22.31,,24.17,,2021.01.21 19:26:12
TWD,,22.31,,24.17,,2021.01.21 19:06:17
TWD,,22.3,,24.16,,2021.01.21 18:55:06
TWD,,22.3,,24.16,,2021.01.21 18:44:28
TWD,,22.31,,24.17,,2021.01.21 18:02:25
TWD,,22.31,,24.17,,2021.01.21 17:40:41
TWD,,22.31,,24.17,,2021.01.21 17:33:46
TWD,,22.31,,24.17,,2021.01.21 17:31:53
TWD,,22.32,,24.18,,2021.01.21 17:22:38
TWD,,22.32,,24.18,,2021.01.21 17:21:40
TWD,,22.32,,24.18,,2021.01.21 17:20:24
TWD,,22.31,,24.17,,2021.01.21 17:20:09
TWD,,22.32,,24.18,,2021.01.21 17:19:04
TWD,,22.31,,24.17,,2021.01.21 17:17:55
TWD,,22.32,,24.18,,2021.01.21 17:13:28
TWD,,22.32,,24.18,,2021.01.21 17:12:08
TWD,,22.31,,24.17,,2021.01.21 17:00:04
TWD,,22.32,,24.18,,2021.01.21 16:56:55
TWD,,22.31,,24.17,,2021.01.21 16:56:39
TWD,,22.32,,24.18,,2021.01.21 16:55:53
TWD,,22.31,,24.17,,2021.01.21 16:52:22
TWD,,22.31,,24.17,,2021.01.21 16:51:57
TWD,,22.31,,24.17,,2021.01.21 16:47:22
TWD,,22.31,,24.17,,2021.01.21 16:40:09
TWD,,22.3,,24.16,,2021.01.21 16:28:30
TWD,,22.31,,24.17,,2021.01.21 16:23:39
TWD,,22.31,,24.17,,2021.01.21 16:20:28
TWD,,22.3,,24.16,,2021.01.21 16:18:17
TWD,,22.28,,24.14,,2021.01.21 16:15:10
TWD,,22.3,,24.16,,2021.01.21 16:13:36
TWD,,22.28,,24.14,,2021.01.21 16:12:19
TWD,,22.3,,24.16,,2021.01.21 16:12:10
TWD,,22.3,,24.16,,2021.01.21 16:09:05
TWD,,22.3,,24.16,,2021.01.21 15:59:34
TWD,,22.3,,24.16,,2021.01.21 15:55:29
TWD,,22.3,,24.16,,2021.01.21 15:54:52
TWD,,22.31,,24.17,,2021.01.21 15:50:12
TWD,,22.3,,24.16,,2021.01.21 15:49:14
TWD,,22.3,,24.16,,2021.01.21 15:46:20
TWD,,22.3,,24.16,,2021.01.21 15:43:07
TWD,,22.3,,24.16,,2021.01.21 15:36:34
TWD,,22.3,,24.16,,2021.01.21 15:33:55
TWD,,22.3,,24.16,,2021.01.21 15:32:51
TWD,,22.3,,24.16,,2021.01.21 15:24:31
TWD,,22.29,,24.15,,2021.01.21 15:24:13
TWD,,22.29,,24.15,,2021.01.21 15:23:40
TWD,,22.29,,24.15,,2021.01.21 15:23:01
TWD,,22.29,,24.15,,2021.01.21 15:21:28
TWD,,22.29,,24.15,,2021.01.21 15:15:19
TWD,,22.29,,24.15,,2021.01.21 15:07:38
TWD,,22.28,,24.14,,2021.01.21 15:06:54
TWD,,22.29,,24.15,,2021.01.21 15:05:12
TWD,,22.29,,24.15,,2021.01.21 14:58:09
TWD,,22.29,,24.15,,2021.01.21 14:53:47
TWD,,22.29,,24.15,,2021.01.21 14:49:31
TWD,,22.29,,24.15,,2021.01.21 14:48:07
TWD,,22.29,,24.15,,2021.01.21 14:46:52
TWD,,22.29,,24.15,,2021.01.21 14:43:24
TWD,,22.29,,24.15,,2021.01.21 14:42:18
TWD,,22.29,,24.15,,2021.01.21 14:39:39
TWD,,22.28,,24.14,,2021.01.21 14:37:03
TWD,,22.28,,24.14,,2021.01.21 14:35:50
TWD,,22.29,,24.15,,2021.01.21 14:26:05
TWD,,22.29,,24.15,,2021.01.21 14:18:29
TWD,,22.29,,24.15,,2021.01.21 14:06:39
TWD,,22.28,,24.14,,2021.01.21 14:05:48
TWD,,22.28,,24.14,,2021.01.21 14:03:58
TWD,,22.28,,24.14,,2021.01.21 13:58:43
TWD,,22.28,,24.14,,2021.01.21 13:58:00
TWD,,22.29,,24.15,,2021.01.21 13:56:39
TWD,,22.29,,24.15,,2021.01.21 13:54:04
TWD,,22.29,,24.15,,2021.01.21 13:51:26
TWD,,22.29,,24.15,,2021.01.21 13:49:00
TWD,,22.29,,24.15,,2021.01.21 13:43:41
TWD,,22.29,,24.15,,2021.01.21 13:43:38
TWD,,22.29,,24.15,,2021.01.21 13:37:48
TWD,,22.29,,24.15,,2021.01.21 13:28:19
TWD,,22.29,,24.15,,2021.01.21 12:53:51
TWD,,22.3,,24.16,,2021.01.21 12:28:38
TWD,,22.3,,24.16,,2021.01.21 12:20:34
TWD,,22.3,,24.16,,2021.01.21 12:12:55
TWD,,22.3,,24.16,,2021.01.21 12:00:33
TWD,,22.29,,24.15,,2021.01.21 11:54:01
TWD,,22.29,,24.15,,2021.01.21 11:51:07
TWD,,22.29,,24.15,,2021.01.21 11:45:16
TWD,,22.29,,24.15,,2021.01.21 11:45:04
TWD,,22.29,,24.15,,2021.01.21 11:41:28
TWD,,22.3,,24.16,,2021.01.21 11:31:28
TWD,,22.3,,24.16,,2021.01.21 11:23:41
TWD,,22.29,,24.15,,2021.01.21 11:11:44
TWD,,22.29,,24.15,,2021.01.21 10:58:23
TWD,,22.29,,24.15,,2021.01.21 10:55:33
TWD,,22.29,,24.15,,2021.01.21 10:52:02
TWD,,22.29,,24.15,,2021.01.21 10:50:46
TWD,,22.29,,24.15,,2021.01.21 10:46:40
TWD,,22.29,,24.15,,2021.01.21 10:44:05
TWD,,22.28,,24.14,,2021.01.21 10:34:59
TWD,,22.29,,24.15,,2021.01.21 10:30:00
TWD,,22.29,,24.15,,2021.01.21 10:30:00
TWD,,22.29,,24.15,,2021.01.21 10:30:00
TWD,,22.29,,24.15,,2021.01.21 10:29:10
TWD,,22.28,,24.14,,2021.01.21 10:19:13
TWD,,22.29,,24.15,,2021.01.21 10:18:43
TWD,,22.29,,24.15,,2021.01.21 10:13:34
TWD,,22.29,,24.15,,2021.01.21 10:11:20
TWD,,22.29,,24.15,,2021.01.21 10:11:20
TWD,,22.29,,24.15,,2021.01.21 10:10:18
TWD,,22.29,,24.15,,2021.01.21 10:10:18
TWD,,22.29,,24.15,,2021.01.21 10:10:01
TWD,,22.29,,24.15,,2021.01.21 10:07:48
TWD,,22.29,,24.15,,2021.01.21 10:06:19
TWD,,22.29,,24.15,,2021.01.21 10:04:25
TWD,,22.29,,24.15,,2021.01.21 10:02:59
TWD,,22.29,,24.15,,2021.01.21 10:01:11
TWD,,22.29,,24.15,,2021.01.21 10:00:28
TWD,,22.29,,24.15,,2021.01.21 09:58:18
TWD,,22.29,,24.15,,2021.01.21 09:53:52
TWD,,22.29,,24.15,,2021.01.21 09:52:15
TWD,,22.3,,24.16,,2021.01.21 09:51:47
TWD,,22.29,,24.15,,2021.01.21 09:49:28
TWD,,22.28,,24.14,,2021.01.21 09:49:19
TWD,,22.29,,24.15,,2021.01.21 09:48:47
TWD,,22.28,,24.14,,2021.01.21 09:48:19
TWD,,22.28,,24.14,,2021.01.21 09:47:44
