Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 22:14:07
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 22:01:48
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 21:58:34
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 21:55:36
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 21:51:46
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 21:34:12
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 21:25:55
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 21:17:44
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 21:06:35
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 21:05:25
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 20:50:42
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 20:45:51
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 19:26:12
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 19:06:17
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 18:55:06
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 18:44:28
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 18:02:25
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 17:40:41
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 17:33:46
USD,645.04,639.79,647.77,647.77,646.96,2021.01.21 17:31:53
USD,645.04,639.79,647.77,647.77,646.96,2021.01.21 17:22:38
USD,645.04,639.79,647.77,647.77,646.96,2021.01.21 17:21:40
USD,645.04,639.79,647.77,647.77,646.96,2021.01.21 17:20:24
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 17:20:09
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 17:19:04
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 17:17:55
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 17:13:28
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 17:12:08
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 17:00:04
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 16:56:55
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 16:56:39
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 16:55:53
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 16:52:22
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 16:51:57
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 16:47:22
USD,645.13,639.89,647.87,647.87,646.96,2021.01.21 16:40:09
USD,645.08,639.84,647.82,647.82,646.96,2021.01.21 16:28:30
USD,645.13,639.89,647.87,647.87,646.96,2021.01.21 16:23:39
USD,645.08,639.84,647.82,647.82,646.96,2021.01.21 16:20:28
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 16:18:17
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 16:15:10
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 16:13:36
USD,644.99,639.74,647.72,647.72,646.96,2021.01.21 16:12:19
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 16:12:10
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 16:09:05
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 15:59:34
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 15:55:29
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 15:54:52
USD,644.79,639.54,647.52,647.52,646.96,2021.01.21 15:50:12
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 15:49:14
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 15:46:20
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 15:43:07
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 15:36:34
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 15:33:55
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 15:32:51
USD,644.94,639.69,647.67,647.67,646.96,2021.01.21 15:24:31
USD,644.89,639.64,647.62,647.62,646.96,2021.01.21 15:24:13
USD,644.84,639.59,647.57,647.57,646.96,2021.01.21 15:23:40
USD,644.79,639.54,647.52,647.52,646.96,2021.01.21 15:23:01
USD,644.74,639.49,647.47,647.47,646.96,2021.01.21 15:21:28
USD,644.69,639.44,647.42,647.42,646.96,2021.01.21 15:15:19
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 15:07:38
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 15:06:54
USD,644.54,639.29,647.27,647.27,646.96,2021.01.21 15:05:12
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 14:58:09
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 14:53:47
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 14:49:31
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 14:48:07
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 14:46:52
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 14:43:24
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 14:42:18
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 14:39:39
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 14:37:03
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 14:35:50
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 14:26:05
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 14:18:29
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 14:06:39
USD,644.54,639.29,647.27,647.27,646.96,2021.01.21 14:05:48
USD,644.49,639.24,647.22,647.22,646.96,2021.01.21 14:03:58
USD,644.44,639.19,647.17,647.17,646.96,2021.01.21 13:58:43
USD,644.49,639.24,647.22,647.22,646.96,2021.01.21 13:58:00
USD,644.54,639.29,647.27,647.27,646.96,2021.01.21 13:56:39
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 13:54:04
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 13:51:26
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 13:49:00
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 13:43:41
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 13:43:38
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 13:37:48
USD,644.54,639.29,647.27,647.27,646.96,2021.01.21 13:28:19
USD,644.59,639.34,647.32,647.32,646.96,2021.01.21 12:53:51
USD,644.64,639.39,647.37,647.37,646.96,2021.01.21 12:28:38
USD,644.69,639.44,647.42,647.42,646.96,2021.01.21 12:20:34
USD,644.69,639.44,647.42,647.42,646.96,2021.01.21 12:12:55
USD,644.69,639.44,647.42,647.42,646.96,2021.01.21 12:00:33
