Currency Name,Buying Rate,Cash Buying Rate,Selling Rate,Cash Selling Rate,Middle Rate,Pub Time
TRY,87.33,83.05,88.03,101.08,87.3,2021.01.21 22:14:07
TRY,87.24,82.97,87.94,100.97,87.3,2021.01.21 22:01:48
TRY,87.46,83.17,88.16,101.23,87.3,2021.01.21 21:58:34
TRY,87.45,83.16,88.15,101.22,87.3,2021.01.21 21:55:36
TRY,87.46,83.17,88.16,101.23,87.3,2021.01.21 21:51:46
TRY,87.33,83.05,88.03,101.08,87.3,2021.01.21 21:34:12
TRY,87.41,83.13,88.11,101.17,87.3,2021.01.21 21:25:55
TRY,87.39,83.11,88.09,101.15,87.3,2021.01.21 21:17:44
TRY,87.28,83,87.98,101.02,87.3,2021.01.21 21:06:35
TRY,87.27,82.99,87.97,101.01,87.3,2021.01.21 21:05:25
TRY,87.34,83.06,88.04,101.09,87.3,2021.01.21 20:50:42
TRY,87.27,82.99,87.97,101.01,87.3,2021.01.21 20:45:51
TRY,87.14,82.87,87.84,100.86,87.3,2021.01.21 19:26:12
TRY,87.1,82.83,87.8,100.81,87.3,2021.01.21 19:06:17
TRY,86.9,82.64,87.6,100.58,87.3,2021.01.21 18:55:06
TRY,86.89,82.63,87.59,100.57,87.3,2021.01.21 18:44:28
TRY,87.01,82.75,87.71,100.71,87.3,2021.01.21 18:02:25
TRY,86.99,82.73,87.69,100.69,87.3,2021.01.21 17:40:41
TRY,86.97,82.71,87.67,100.66,87.3,2021.01.21 17:33:46
TRY,86.99,82.73,87.69,100.69,87.3,2021.01.21 17:31:53
TRY,86.95,82.69,87.65,100.64,87.3,2021.01.21 17:22:38
TRY,86.94,82.68,87.64,100.63,87.3,2021.01.21 17:21:40
TRY,86.99,82.73,87.69,100.69,87.3,2021.01.21 17:20:24
TRY,86.99,82.73,87.69,100.69,87.3,2021.01.21 17:20:09
TRY,86.99,82.73,87.69,100.69,87.3,2021.01.21 17:19:04
TRY,87.02,82.76,87.72,100.72,87.3,2021.01.21 17:17:55
TRY,87.02,82.76,87.72,100.72,87.3,2021.01.21 17:13:28
